month,date,time,day,active_energy
7,11,2,0,4.4
7,11,3,0,4.4
7,11,4,0,4.4
7,11,5,0,4.4
7,11,6,0,4.4
7,11,7,0,4.4
7,11,8,0,4.4
7,11,9,0,4.4
7,11,10,0,4.4
7,11,11,0,4.4
7,11,12,0,4.4
7,11,13,0,4.4
7,11,14,0,4.4
7,11,15,0,4.4
7,11,16,0,4.4
7,11,17,0,4.4
7,11,18,0,4.4
7,11,19,0,4.4
7,11,20,0,4.4
7,11,21,0,4.4
7,11,22,0,4.4
7,11,23,0,4.4
7,12,0,0,4.4
7,12,1,0,4.4
7,12,3,0,4.4
7,12,4,0,4.4
7,12,5,0,4.4
7,12,6,0,4.4
7,12,7,0,4.4
7,12,8,0,4.4
7,12,9,0,4.4
7,12,10,0,4.4
7,12,11,0,4.4
7,12,12,0,4.4
7,12,13,0,4.4
7,12,14,0,4.4
7,12,15,0,4.4
7,12,16,0,4.4
7,12,17,0,4.4
7,12,18,0,4.4
7,12,19,0,4.4
7,12,20,0,4.4
7,12,21,0,4.4
7,12,22,0,4.4
7,12,23,0,4.4
7,13,0,1,4.4
7,13,1,1,4.4
7,13,2,1,4.4
7,13,4,1,4.4
7,13,5,1,4.4
7,13,6,1,4.4
7,13,7,1,4.4
7,13,8,1,4.4
7,13,9,1,4.5
7,13,10,1,4.6
7,13,11,1,4.8
7,13,12,1,4.9
7,13,13,1,5.0
7,13,14,1,5.1
7,13,15,1,5.2
7,13,16,1,5.4
7,13,17,1,5.5
7,13,18,1,5.5
7,13,19,1,5.5
7,13,20,1,5.5
7,13,21,1,5.5
7,13,22,1,5.5
7,13,23,1,5.5
7,14,0,1,5.5
7,14,1,1,5.5
7,14,2,1,5.5
7,14,3,1,5.5
7,15,6,1,6.5
7,15,7,1,6.5
7,15,8,1,6.5
7,15,9,1,6.6
7,15,10,1,6.7
7,15,11,1,6.8
7,15,12,1,7.0
7,15,13,1,7.1
7,15,14,1,7.2
7,15,15,1,7.3
7,15,16,1,7.4
7,15,17,1,7.4
7,15,18,1,7.4
7,15,19,1,7.4
7,15,20,1,7.4
7,15,21,1,7.4
7,15,22,1,7.4
7,15,23,1,7.4
7,16,0,1,7.4
7,16,1,1,7.4
7,16,2,1,7.4
7,16,3,1,7.4
7,16,4,1,7.4
7,16,5,1,7.4
7,16,7,1,7.4
7,16,8,1,7.4
7,16,9,1,7.4
7,16,10,1,7.4
7,16,11,1,7.6
7,16,12,1,7.7
7,16,13,1,7.8
7,16,14,1,8.0
7,16,15,1,8.1
7,16,16,1,8.3
7,16,17,1,8.4
7,16,18,1,8.5
7,16,19,1,8.5
7,16,20,1,8.5
7,16,21,1,8.5
7,16,22,1,8.5
7,16,23,1,8.5
7,17,0,1,8.5
7,17,1,1,8.5
7,17,2,1,8.5
7,17,3,1,8.5
7,17,4,1,8.5
7,17,5,1,8.5
7,17,6,1,8.5
7,17,8,1,8.5
7,17,9,1,8.7
7,17,10,1,8.8
7,17,11,1,8.9
7,17,12,1,9.1
7,17,13,1,9.2
7,17,14,1,9.4
7,17,15,1,9.5
7,17,16,1,9.6
7,17,17,1,9.7
7,17,18,1,9.7
7,17,19,1,9.7
7,17,20,1,9.7
7,17,21,1,9.7
7,17,22,1,9.7
7,17,23,1,9.7
7,18,0,0,9.7
7,18,1,0,9.7
7,18,2,0,9.7
7,18,3,0,9.7
7,18,4,0,9.7
7,18,5,0,9.7
7,18,6,0,9.7
7,18,7,0,9.7
7,19,10,0,9.7
7,19,11,0,9.7
7,19,12,0,9.7
7,19,13,0,9.7
7,19,14,0,9.7
7,19,15,0,9.7
7,19,16,0,9.7
7,19,17,0,9.7
7,19,18,0,9.7
7,19,19,0,9.7
7,19,20,0,9.7
7,19,21,0,9.7
7,19,22,0,9.7
7,19,23,0,9.7
7,20,0,1,9.7
7,20,1,1,9.7
7,20,2,1,9.7
7,20,3,1,9.7
7,20,4,1,9.7
7,20,5,1,9.7
7,20,6,1,9.7
7,20,7,1,9.7
7,20,8,1,9.7
7,20,9,1,9.8
7,21,12,1,11.4
7,21,13,1,11.6
7,21,14,1,11.7
7,21,15,1,11.8
