month,date,time,day,active_energy
6,1,1,1,190.9
6,1,2,1,190.9
6,1,3,1,191.0
6,1,4,1,191.0
6,1,5,1,191.0
6,1,6,1,191.0
6,1,7,1,191.0
6,1,8,1,191.0
6,1,9,1,191.1
6,1,10,1,191.1
6,1,11,1,191.1
6,1,12,1,191.2
6,1,13,1,191.2
6,1,14,1,191.3
6,1,15,1,191.3
6,1,16,1,191.4
6,1,17,1,191.4
6,1,18,1,191.5
6,1,19,1,191.5
6,1,20,1,191.5
6,1,21,1,191.5
6,1,22,1,191.6
6,1,23,1,191.6
6,2,0,1,191.6
6,2,2,1,191.6
6,2,3,1,191.6
6,2,4,1,191.7
6,2,5,1,191.7
6,2,6,1,191.7
6,2,7,1,191.7
6,2,8,1,191.7
6,2,9,1,191.8
6,2,10,1,191.8
6,2,11,1,191.8
6,2,12,1,191.9
6,2,13,1,191.9
6,2,14,1,191.9
6,2,15,1,192.0
6,2,16,1,192.0
6,2,17,1,192.1
6,2,18,1,192.1
6,2,19,1,192.1
6,2,20,1,192.2
6,2,21,1,192.2
6,2,22,1,192.2
6,2,23,1,192.3
6,3,0,1,192.3
6,3,1,1,192.3
6,3,3,1,192.3
6,3,4,1,192.3
6,3,5,1,192.4
6,3,6,1,192.4
6,3,7,1,192.4
6,3,8,1,192.4
6,3,9,1,192.4
6,3,10,1,192.5
6,3,11,1,192.5
6,3,12,1,192.6
6,3,13,1,192.6
6,3,14,1,192.6
6,3,15,1,192.7
6,3,16,1,192.8
6,3,17,1,192.8
6,3,18,1,192.9
6,3,19,1,192.9
6,3,20,1,192.9
6,3,21,1,193.0
6,3,22,1,193.0
6,3,23,1,193.0
6,4,0,1,193.0
6,4,1,1,193.0
6,4,2,1,193.1
6,5,5,1,193.9
6,5,6,1,193.9
6,5,7,1,193.9
6,5,8,1,194.0
6,5,9,1,194.0
6,5,10,1,194.0
6,5,11,1,194.1
6,5,12,1,194.1
6,5,13,1,194.2
6,5,14,1,194.2
6,5,15,1,194.3
6,5,16,1,194.3
6,5,17,1,194.4
6,5,18,1,194.4
6,5,19,1,194.5
6,5,20,1,194.5
6,5,21,1,194.5
6,5,22,1,194.6
6,5,23,1,194.6
6,6,0,0,194.6
6,6,1,0,194.6
6,6,2,0,194.6
6,6,3,0,194.7
6,6,4,0,194.7
6,6,6,0,194.7
6,6,7,0,194.7
6,6,8,0,194.7
6,6,9,0,194.7
6,6,10,0,194.8
6,6,11,0,194.8
6,6,12,0,194.8
6,6,13,0,194.8
6,6,14,0,194.8
6,6,15,0,194.9
6,6,16,0,194.9
6,6,17,0,194.9
6,6,18,0,195.0
6,6,19,0,195.0
6,6,20,0,195.0
6,6,21,0,195.0
6,6,22,0,195.1
6,6,23,0,195.1
6,7,0,0,195.1
6,7,1,0,195.1
6,7,2,0,195.1
6,7,3,0,195.2
6,7,4,0,195.2
6,7,5,0,195.2
6,7,7,0,195.2
6,7,8,0,195.2
6,7,9,0,195.3
6,7,10,0,195.3
6,7,11,0,195.3
6,7,12,0,195.3
6,7,13,0,195.4
6,7,14,0,195.4
6,7,15,0,195.4
6,7,16,0,195.5
6,7,17,0,195.5
6,7,18,0,195.5
6,7,19,0,195.5
6,7,20,0,195.6
6,7,21,0,195.6
6,7,22,0,195.6
6,7,23,0,195.6
6,8,0,1,195.7
6,8,1,1,195.7
6,8,2,1,195.7
6,8,3,1,195.7
6,8,4,1,195.7
6,8,5,1,195.8
6,8,6,1,195.8
6,9,9,1,196.7
6,9,10,1,196.7
6,9,11,1,196.8
6,9,12,1,196.9
6,9,13,1,196.9
6,9,14,1,197.0
6,9,15,1,197.0
6,9,16,1,197.1
6,9,17,1,197.1
6,9,18,1,197.2
6,9,19,1,197.2
6,9,20,1,197.3
6,9,21,1,197.3
6,9,22,1,197.3
6,9,23,1,197.4
6,10,0,1,197.4
6,10,1,1,197.4
6,10,2,1,197.4
6,10,3,1,197.5
6,10,4,1,197.5
6,10,5,1,197.5
6,10,6,1,197.5
6,10,7,1,197.5
6,10,8,1,197.6
6,11,11,1,198.6
6,11,12,1,198.6
6,11,13,1,198.7
6,11,14,1,198.7
6,11,15,1,198.8
6,11,16,1,198.8
6,11,17,1,198.9
6,11,18,1,198.9
6,11,19,1,199.0
6,11,20,1,199.0
6,11,21,1,199.0
6,11,22,1,199.1
6,11,23,1,199.1
6,12,0,1,199.1
6,12,1,1,199.1
6,12,2,1,199.2
6,12,3,1,199.2
6,12,4,1,199.2
6,12,5,1,199.2
6,12,6,1,199.2
6,12,7,1,199.2
6,12,8,1,199.3
6,12,9,1,199.3
6,12,10,1,199.3
6,12,12,1,199.5
6,12,13,1,199.5
6,12,14,1,199.6
6,12,15,1,199.6
6,12,16,1,199.7
6,12,17,1,199.7
6,12,18,1,199.8
6,12,19,1,199.8
6,12,20,1,199.8
6,12,21,1,199.9
6,12,22,1,199.9
6,12,23,1,199.9
6,13,0,0,199.9
6,13,1,0,199.9
6,13,2,0,200.0
6,13,3,0,200.0
6,13,4,0,200.0
6,13,5,0,200.0
6,13,6,0,200.0
6,13,7,0,200.0
6,13,8,0,200.1
6,13,9,0,200.1
6,13,10,0,200.1
6,13,11,0,200.1
6,13,13,0,200.2
6,13,14,0,200.2
6,13,15,0,200.2
6,13,16,0,200.2
6,13,17,0,200.3
6,13,18,0,200.3
6,13,19,0,200.3
6,13,20,0,200.3
6,13,21,0,200.3
6,13,22,0,200.4
6,13,23,0,200.4
6,14,0,0,200.4
6,14,1,0,200.4
6,14,2,0,200.4
6,14,3,0,200.4
6,14,4,0,200.5
6,14,5,0,200.5
6,14,6,0,200.5
6,14,7,0,200.5
6,14,8,0,200.5
6,14,9,0,200.5
6,14,10,0,200.6
6,14,11,0,200.6
6,14,12,0,200.6
6,15,15,1,201.3
6,15,16,1,201.4
6,15,17,1,201.4
6,15,18,1,201.5
6,15,19,1,201.5
6,15,20,1,201.5
6,15,21,1,201.6
6,15,22,1,201.6
6,15,23,1,201.6
6,16,0,1,201.6
6,16,1,1,201.6
6,16,2,1,201.7
6,16,3,1,201.7
6,16,4,1,201.7
6,16,5,1,201.7
6,16,6,1,201.7
6,16,7,1,201.8
6,16,8,1,201.8
6,16,9,1,201.8
6,16,10,1,201.9
6,16,11,1,201.9
6,16,12,1,201.9
6,16,13,1,202.0
6,16,14,1,202.0
6,16,16,1,202.1
6,16,17,1,202.2
6,16,18,1,202.2
6,16,19,1,202.3
6,16,20,1,202.3
6,16,21,1,202.3
6,16,22,1,202.4
6,16,23,1,202.4
6,17,0,1,202.4
6,17,1,1,202.4
6,17,2,1,202.4
6,17,3,1,202.5
6,17,4,1,202.5
6,17,5,1,202.5
6,17,6,1,202.5
6,17,7,1,202.5
6,17,8,1,202.6
6,17,9,1,202.6
6,17,10,1,202.6
6,17,11,1,202.7
6,17,12,1,202.7
6,17,13,1,202.8
6,17,14,1,202.8
6,17,15,1,202.9
6,17,17,1,203.0
6,17,18,1,203.0
6,17,19,1,203.1
6,17,20,1,203.1
6,17,21,1,203.1
6,17,22,1,203.1
6,17,23,1,203.2
6,18,0,1,203.2
6,18,1,1,203.2
6,18,2,1,203.2
6,18,3,1,203.2
6,18,4,1,203.3
6,18,5,1,203.3
6,18,6,1,203.3
6,18,7,1,203.3
6,18,8,1,203.3
6,18,9,1,203.4
6,18,10,1,203.4
6,18,11,1,203.4
6,18,12,1,203.5
6,18,13,1,203.5
6,18,14,1,203.6
6,18,15,1,203.6
6,18,16,1,203.7
6,19,19,1,204.5
6,19,20,1,204.6
6,19,21,1,204.6
6,19,22,1,204.6
6,19,23,1,204.6
6,20,0,0,204.6
6,20,1,0,204.7
6,20,2,0,204.7
6,20,3,0,204.7
6,20,4,0,204.7
6,20,5,0,204.7
6,20,6,0,204.7
6,20,7,0,204.8
6,20,8,0,204.8
6,20,9,0,204.8
6,20,10,0,204.8
6,20,11,0,204.8
6,20,12,0,204.8
6,20,13,0,204.9
6,20,14,0,204.9
6,20,15,0,204.9
6,20,16,0,204.9
6,20,17,0,204.9
6,20,18,0,205.0
6,21,21,0,205.5
6,21,22,0,205.5
6,21,23,0,205.5
6,22,0,1,205.6
6,22,1,1,205.6
6,22,2,1,205.6
6,22,3,1,205.6
6,22,4,1,205.6
6,22,5,1,205.7
6,22,6,1,205.7
6,22,7,1,205.7
6,22,8,1,205.7
6,22,9,1,205.7
6,22,10,1,205.8
6,22,11,1,205.8
6,22,12,1,205.9
6,22,13,1,205.9
6,22,14,1,205.9
6,22,15,1,206.0
6,22,16,1,206.0
6,22,17,1,206.1
6,22,18,1,206.1
6,22,19,1,206.1
6,22,20,1,206.2
6,22,22,1,206.2
6,22,23,1,206.2
6,23,0,1,206.2
6,23,1,1,206.3
6,23,2,1,206.3
6,23,3,1,206.3
6,23,4,1,206.3
6,23,5,1,206.3
6,23,6,1,206.3
6,23,7,1,206.4
6,23,8,1,206.4
6,23,9,1,206.4
6,23,10,1,206.5
6,23,11,1,206.5
6,23,12,1,206.6
6,23,13,1,206.6
6,23,14,1,206.6
6,23,15,1,206.7
6,23,16,1,206.7
6,23,17,1,206.8
6,23,18,1,206.8
6,23,19,1,206.9
6,23,20,1,206.9
6,23,21,1,206.9
6,23,23,1,207.0
6,24,0,1,207.0
6,24,1,1,207.0
6,24,2,1,207.0
6,24,3,1,207.1
6,24,4,1,207.1
6,24,5,1,207.1
6,24,6,1,207.1
6,24,7,1,207.1
6,24,8,1,207.1
6,24,9,1,207.2
6,24,10,1,207.2
6,24,11,1,207.3
6,24,12,1,207.3
6,24,13,1,207.4
6,24,14,1,207.4
6,24,15,1,207.4
6,24,16,1,207.5
6,24,17,1,207.5
6,24,18,1,207.6
6,24,19,1,207.6
6,24,20,1,207.6
6,24,21,1,207.7
6,24,22,1,207.7
6,25,0,1,207.7
6,25,1,1,207.8
6,25,2,1,207.8
6,25,3,1,207.8
6,25,4,1,207.8
6,25,5,1,207.8
6,25,6,1,207.8
6,25,7,1,207.9
6,25,8,1,207.9
6,25,9,1,207.9
6,25,10,1,208.0
6,25,11,1,208.0
6,25,12,1,208.1
6,25,13,1,208.1
6,25,14,1,208.2
6,25,15,1,208.2
6,25,16,1,208.3
6,25,17,1,208.3
6,25,18,1,208.4
6,25,19,1,208.4
6,25,20,1,208.4
6,25,21,1,208.4
6,25,22,1,208.5
6,25,23,1,208.5
6,26,1,1,208.5
6,26,2,1,208.5
6,26,3,1,208.6
6,26,4,1,208.6
6,26,5,1,208.6
6,26,6,1,208.6
6,26,7,1,208.6
6,26,8,1,208.6
6,26,9,1,208.7
6,26,10,1,208.7
6,26,11,1,208.8
6,26,12,1,208.8
6,26,13,1,208.9
6,26,14,1,208.9
6,26,15,1,209.0
6,26,16,1,209.0
6,26,17,1,209.0
6,26,18,1,209.1
6,26,19,1,209.1
6,26,20,1,209.1
6,26,21,1,209.2
6,26,22,1,209.2
6,26,23,1,209.2
6,27,0,0,209.2
6,27,2,0,209.3
6,27,3,0,209.3
6,27,4,0,209.3
6,27,5,0,209.3
6,27,6,0,209.3
6,27,7,0,209.3
6,27,8,0,209.3
6,27,9,0,209.4
6,27,10,0,209.4
6,27,11,0,209.4
6,27,12,0,209.4
6,27,13,0,209.4
6,27,14,0,209.5
6,27,15,0,209.5
6,27,16,0,209.5
6,27,17,0,209.5
6,27,18,0,209.5
6,27,19,0,209.6
6,27,20,0,209.6
6,27,21,0,209.6
6,27,22,0,209.6
6,27,23,0,209.7
6,28,0,0,209.7
6,28,1,0,209.7
6,29,4,1,210.2
6,29,5,1,210.2
6,29,6,1,210.2
6,29,7,1,210.3
6,29,8,1,210.3
6,29,9,1,210.3
6,29,10,1,210.4
6,29,11,1,210.4
6,29,12,1,210.5
6,29,13,1,210.5
6,29,14,1,210.5
6,29,15,1,210.6
6,29,16,1,210.6
6,29,17,1,210.7
6,29,18,1,210.7
6,29,19,1,210.8
6,29,20,1,210.8
6,29,21,1,210.8
6,29,22,1,210.8
6,29,23,1,210.9
6,30,0,1,210.9
6,30,1,1,210.9
6,30,2,1,210.9
6,30,3,1,210.9
7,1,6,1,211.7
7,1,7,1,211.7
7,1,8,1,211.7
7,1,9,1,211.7
7,1,10,1,211.8
7,1,11,1,211.8
7,1,12,1,211.9
7,1,13,1,211.9
7,1,14,1,211.9
7,1,15,1,212.0
7,1,16,1,212.1
7,1,17,1,212.1
7,1,18,1,212.1
7,1,19,1,212.2
7,1,20,1,212.2
7,1,21,1,212.2
7,1,22,1,212.2
7,1,23,1,212.3
7,2,0,1,212.3
7,2,1,1,212.3
7,2,2,1,212.3
7,2,3,1,212.3
7,2,4,1,212.4
7,2,5,1,212.4
7,2,7,1,212.4
7,2,8,1,212.4
7,2,9,1,212.5
7,2,10,1,212.5
7,2,11,1,212.5
7,2,12,1,212.6
7,2,13,1,212.6
7,2,14,1,212.7
7,2,15,1,212.7
7,2,16,1,212.8
7,2,17,1,212.8
7,2,18,1,212.9
7,2,19,1,212.9
7,2,20,1,212.9
7,2,21,1,213.0
7,2,22,1,213.0
7,2,23,1,213.0
7,3,0,1,213.0
7,3,1,1,213.1
7,3,2,1,213.1
7,3,3,1,213.1
7,3,4,1,213.1
7,3,5,1,213.1
7,3,6,1,213.1
7,3,8,1,213.2
