month,date,time,day,active_energy
7,11,2,0,307.0
7,11,3,0,307.6
7,11,4,0,308.3
7,11,5,0,308.9
7,11,6,0,309.6
7,11,7,0,310.2
7,11,8,0,310.9
7,11,9,0,311.5
7,11,10,0,312.2
7,11,11,0,312.8
7,11,12,0,313.5
7,11,13,0,314.2
7,11,14,0,314.9
7,11,15,0,315.5
7,11,16,0,316.2
7,11,17,0,316.9
7,11,18,0,317.6
7,11,19,0,318.2
7,11,20,0,318.9
7,11,21,0,319.6
7,11,22,0,320.2
7,11,23,0,320.9
7,12,0,0,321.6
7,12,1,0,322.2
7,12,3,0,323.5
7,12,4,0,324.1
7,12,5,0,324.8
7,12,6,0,325.4
7,12,7,0,326.0
7,12,8,0,326.7
7,12,9,0,327.3
7,12,10,0,328.0
7,12,11,0,328.6
7,12,12,0,329.2
7,12,13,0,329.9
7,12,14,0,330.5
7,12,15,0,331.2
7,12,16,0,331.8
7,12,17,0,332.5
7,12,18,0,333.2
7,12,19,0,333.8
7,12,20,0,334.4
7,12,21,0,335.0
7,12,22,0,335.7
7,12,23,0,336.3
7,13,0,1,336.9
7,13,1,1,337.6
7,13,2,1,338.2
7,13,4,1,339.5
7,13,5,1,340.1
7,13,6,1,340.7
7,13,7,1,341.3
7,13,8,1,341.9
7,13,9,1,342.6
7,13,10,1,343.3
7,13,11,1,344.1
7,13,12,1,344.9
7,13,13,1,345.7
7,13,14,1,346.5
7,13,15,1,347.4
7,13,16,1,348.2
7,13,17,1,349.1
7,13,18,1,349.9
7,13,19,1,350.6
7,13,20,1,351.3
7,13,21,1,352.0
7,13,22,1,352.7
7,13,23,1,353.3
7,14,0,1,354.0
7,14,1,1,354.6
7,14,2,1,355.2
7,14,3,1,355.9
7,15,6,1,374.1
7,15,7,1,374.8
7,15,8,1,375.4
7,15,9,1,376.0
7,15,10,1,376.8
7,15,11,1,377.5
7,15,12,1,378.3
7,15,13,1,379.1
7,15,14,1,379.9
7,15,15,1,380.7
7,15,16,1,381.5
7,15,17,1,382.3
7,15,18,1,383.1
7,15,19,1,383.9
7,15,20,1,384.5
7,15,21,1,385.2
7,15,22,1,385.8
7,15,23,1,386.4
7,16,0,1,387.1
7,16,1,1,387.7
7,16,2,1,388.3
7,16,3,1,389.0
7,16,4,1,389.6
7,16,5,1,390.2
7,16,7,1,391.5
7,16,8,1,392.1
7,16,9,1,392.7
7,16,10,1,393.5
7,16,11,1,394.3
7,16,12,1,395.2
7,16,13,1,396.0
7,16,14,1,396.8
7,16,15,1,397.6
7,16,16,1,398.5
7,16,17,1,399.3
7,16,18,1,400.2
7,16,19,1,400.9
7,16,20,1,401.6
7,16,21,1,402.3
7,16,22,1,403.0
7,16,23,1,403.7
7,17,0,1,404.4
7,17,1,1,405.0
7,17,2,1,405.6
7,17,3,1,406.3
7,17,4,1,407.0
7,17,5,1,407.6
7,17,6,1,408.2
7,17,8,1,409.5
7,17,9,1,410.2
7,17,10,1,411.0
7,17,11,1,411.8
7,17,12,1,412.7
7,17,13,1,413.5
7,17,14,1,414.4
7,17,15,1,415.3
7,17,16,1,416.2
7,17,17,1,417.2
7,17,18,1,418.1
7,17,19,1,419.0
7,17,20,1,419.7
7,17,21,1,420.4
7,17,22,1,421.0
7,17,23,1,421.7
7,18,0,0,422.3
7,18,1,0,423.0
7,18,2,0,423.6
7,18,3,0,424.3
7,18,4,0,424.9
7,18,5,0,425.6
7,18,6,0,426.2
7,18,7,0,426.8
7,19,10,0,444.4
7,19,11,0,445.1
7,19,12,0,445.8
7,19,13,0,446.5
7,19,14,0,447.1
7,19,15,0,447.8
7,19,16,0,448.5
7,19,17,0,449.2
7,19,18,0,449.9
7,19,19,0,450.6
7,19,20,0,451.3
7,19,21,0,452.0
7,19,22,0,452.6
7,19,23,0,453.3
7,20,0,1,454.0
7,20,1,1,454.7
7,20,2,1,455.4
7,20,3,1,456.0
7,20,4,1,456.7
7,20,5,1,457.4
7,20,6,1,458.0
7,20,7,1,458.7
7,20,8,1,459.4
7,20,9,1,460.1
7,21,12,1,480.9
7,21,13,1,481.7
7,21,14,1,482.6
7,21,15,1,483.5
7,21,16,1,484.5
7,21,17,1,485.4
7,21,18,1,486.3
7,21,19,1,487.1
7,21,20,1,487.8
7,21,21,1,488.5
7,21,22,1,489.3
7,21,23,1,490.0
7,22,0,1,490.7
7,22,1,1,491.4
7,22,2,1,492.1
7,22,3,1,492.9
7,22,4,1,493.6
7,22,5,1,494.2
7,22,6,1,494.9
7,22,7,1,495.6
7,22,8,1,496.2
7,22,9,1,496.9
7,22,10,1,497.7
7,22,11,1,498.6
7,22,13,1,500.3
7,22,14,1,501.2
7,22,15,1,502.1
7,22,16,1,503.0
7,22,17,1,503.9
7,22,18,1,504.8
7,22,19,1,505.5
7,22,20,1,506.3
7,22,21,1,507.0
7,22,22,1,507.7
7,22,23,1,508.4
7,23,0,1,509.0
7,23,1,1,509.7
7,23,2,1,510.4
7,23,3,1,511.1
7,23,4,1,511.8
7,23,5,1,512.5
7,23,6,1,513.1
7,23,7,1,513.8
7,23,8,1,514.4
7,23,9,1,515.1
7,23,10,1,515.9
7,23,11,1,516.7
7,23,12,1,517.5
7,23,14,1,519.1
7,23,15,1,520.0
7,23,16,1,520.9
7,23,17,1,521.8
7,23,18,1,522.6
7,23,19,1,523.4
7,23,20,1,524.1
7,23,21,1,524.8
7,23,22,1,525.5
7,23,23,1,526.2
7,25,0,0,543.9
7,25,1,0,544.5
7,25,2,0,545.2
7,25,3,0,545.8
7,25,4,0,546.4
7,25,5,0,547.0
7,25,6,0,547.6
7,25,7,0,548.2
7,25,8,0,548.8
7,25,9,0,549.5
7,25,10,0,550.1
7,25,11,0,550.7
7,25,12,0,551.4
7,25,13,0,552.0
7,25,15,0,553.3
7,25,16,0,553.9
7,25,17,0,554.6
7,25,18,0,555.2
7,25,19,0,555.8
7,25,20,0,556.5
7,25,21,0,557.1
7,25,22,0,557.8
7,25,23,0,558.4
7,26,0,0,559.0
7,26,1,0,559.6
7,26,2,0,560.2
7,26,3,0,560.9
7,26,4,0,561.5
7,26,5,0,562.1
7,26,6,0,562.7
7,26,7,0,563.3
7,26,8,0,564.0
7,26,9,0,564.6
7,26,10,0,565.2
7,26,11,0,565.8
7,26,12,0,566.4
7,26,13,0,567.1
7,26,14,0,567.8
7,26,16,0,569.1
7,26,17,0,569.7
7,26,18,0,570.4
7,26,19,0,571.0
7,26,20,0,571.7
7,26,21,0,572.3
7,26,22,0,572.9
7,26,23,0,573.6
7,27,0,1,574.2
7,27,1,1,574.9
7,27,2,1,575.5
7,27,3,1,576.1
7,27,4,1,576.7
