month,date,time,day,active_energy
6,1,1,1,872.612
6,1,2,1,875.152
6,1,3,1,877.65
6,1,4,1,880.126
6,1,5,1,882.565
6,1,6,1,884.925
6,1,7,1,887.307
6,1,8,1,889.779
6,1,9,1,892.52
6,1,10,1,895.704
6,1,11,1,898.733
6,1,12,1,901.766
6,1,13,1,904.729
6,1,14,1,907.802
6,1,15,1,910.896
6,1,16,1,913.98
6,1,17,1,917.053
6,1,18,1,920.119
6,1,19,1,923.028
6,1,20,1,925.839
6,1,21,1,928.63
6,1,22,1,931.373
6,1,23,1,934.045
6,2,0,1,936.688
6,2,2,1,941.688
6,2,3,1,944.083
6,2,4,1,946.439
6,2,5,1,948.771
6,2,6,1,951.052
6,2,7,1,953.34
6,2,8,1,955.689
6,2,9,1,958.254
6,2,10,1,961.091
6,2,11,1,964.035
6,2,12,1,966.993
6,2,13,1,969.903
6,2,14,1,973.053
6,2,15,1,976.282
6,2,16,1,979.516
6,2,17,1,982.797
6,2,18,1,986.136
6,2,19,1,989.308
6,2,20,1,992.346
6,2,21,1,995.382
6,2,22,1,998.351
6,2,23,1,1.197
6,3,0,1,3.974
6,3,1,1,6.706
6,3,3,1,11.962
6,3,4,1,14.481
6,3,5,1,16.978
6,3,6,1,19.465
6,3,7,1,21.939
6,3,8,1,24.489
6,3,9,1,27.391
6,3,10,1,30.615
6,3,11,1,33.967
6,3,12,1,37.307
6,3,13,1,40.626
6,3,14,1,44.151
6,3,15,1,47.659
6,3,16,1,51.267
6,3,17,1,54.849
6,3,18,1,58.435
6,3,19,1,61.867
6,3,20,1,65.129
6,3,21,1,68.349
6,3,22,1,71.41
6,3,23,1,74.405
6,4,0,1,77.33
6,4,1,1,80.193
6,4,2,1,82.962
6,5,5,1,167.073
6,5,6,1,169.621
6,5,7,1,172.132
6,5,8,1,174.786
6,5,9,1,177.736
6,5,10,1,181.077
6,5,11,1,184.602
6,5,12,1,188.215
6,5,13,1,191.806
6,5,14,1,195.539
6,5,15,1,199.355
6,5,16,1,203.245
6,5,17,1,207.012
6,5,18,1,210.761
6,5,19,1,214.269
6,5,20,1,217.505
6,5,21,1,220.68
6,5,22,1,223.744
6,5,23,1,226.72
6,6,0,0,229.582
6,6,1,0,232.353
6,6,2,0,235.021
6,6,3,0,237.647
6,6,4,0,240.206
6,6,6,0,245.275
6,6,7,0,247.751
6,6,8,0,250.262
6,6,9,0,252.854
6,6,10,0,255.531
6,6,11,0,258.182
6,6,12,0,260.89
6,6,13,0,263.682
6,6,14,0,266.515
6,6,15,0,269.471
6,6,16,0,272.51
6,6,17,0,275.568
6,6,18,0,278.58
6,6,19,0,281.56
6,6,20,0,284.518
6,6,21,0,287.48
6,6,22,0,290.411
6,6,23,0,293.311
6,7,0,0,296.165
6,7,1,0,298.94
6,7,2,0,301.632
6,7,3,0,304.287
6,7,4,0,306.895
6,7,5,0,309.443
6,7,7,0,314.428
6,7,8,0,316.952
6,7,9,0,319.534
6,7,10,0,322.168
6,7,11,0,324.84
6,7,12,0,327.503
6,7,13,0,330.225
6,7,14,0,332.944
6,7,15,0,335.764
6,7,16,0,338.688
6,7,17,0,341.658
6,7,18,0,344.728
6,7,19,0,347.789
6,7,20,0,350.818
6,7,21,0,353.854
6,7,22,0,356.802
6,7,23,0,359.742
6,8,0,1,362.597
6,8,1,1,365.385
6,8,2,1,368.082
6,8,3,1,370.732
6,8,4,1,373.299
6,8,5,1,375.837
6,8,6,1,378.315
6,9,9,1,464.396
6,9,10,1,467.94
6,9,11,1,471.642
6,9,12,1,475.416
6,9,13,1,479.077
6,9,14,1,482.94
6,9,15,1,486.791
6,9,16,1,490.771
6,9,17,1,494.808
6,9,18,1,498.853
6,9,19,1,502.679
6,9,20,1,506.376
6,9,21,1,509.949
6,9,22,1,513.285
6,9,23,1,516.477
6,10,0,1,519.613
6,10,1,1,522.642
6,10,2,1,525.602
6,10,3,1,528.47
6,10,4,1,531.223
6,10,5,1,533.965
6,10,6,1,536.584
6,10,7,1,539.233
6,10,8,1,541.984
6,11,11,1,634.058
6,11,12,1,637.961
6,11,13,1,641.851
6,11,14,1,645.732
6,11,15,1,649.741
6,11,16,1,653.802
6,11,17,1,657.868
