month,date,time,day,active_energy
7,11,2,0,917.8
7,11,3,0,917.9
7,11,4,0,918.0
7,11,5,0,918.1
7,11,6,0,918.2
7,11,7,0,918.2
7,11,8,0,918.3
7,11,9,0,918.4
7,11,10,0,918.5
7,11,11,0,918.6
7,11,12,0,918.7
7,11,13,0,918.8
7,11,14,0,918.9
7,11,15,0,919.0
7,11,16,0,919.1
7,11,17,0,919.2
7,11,18,0,919.3
7,11,19,0,919.3
7,11,20,0,919.4
7,11,21,0,919.5
7,11,22,0,919.6
7,11,23,0,919.7
7,12,0,0,919.8
7,12,1,0,919.9
7,12,3,0,920.0
7,12,4,0,920.1
7,12,5,0,920.2
7,12,6,0,920.3
7,12,7,0,920.4
7,12,8,0,920.4
7,12,9,0,920.5
7,12,10,0,920.6
7,12,11,0,920.7
7,12,12,0,920.8
7,12,13,0,920.9
7,12,14,0,921.0
7,12,15,0,921.1
7,12,16,0,921.1
7,12,17,0,921.2
7,12,18,0,921.3
7,12,19,0,921.4
7,12,20,0,921.5
7,12,21,0,921.6
7,12,22,0,921.7
7,12,23,0,921.8
7,13,0,1,921.9
7,13,1,1,921.9
7,13,2,1,922.0
7,13,4,1,922.2
7,13,5,1,922.3
7,13,6,1,922.3
7,13,7,1,922.4
7,13,8,1,922.5
7,13,9,1,922.7
7,13,10,1,922.8
7,13,11,1,923.0
7,13,12,1,923.2
7,13,13,1,923.4
7,13,14,1,923.5
7,13,15,1,923.7
7,13,16,1,923.9
7,13,17,1,924.0
7,13,18,1,924.2
7,13,19,1,924.3
7,13,20,1,924.4
7,13,21,1,924.5
7,13,22,1,924.6
7,13,23,1,924.7
7,14,0,1,924.8
7,14,1,1,924.8
7,14,2,1,924.9
7,14,3,1,925.0
7,15,6,1,928.2
7,15,7,1,928.2
7,15,8,1,928.3
7,15,9,1,928.5
7,15,10,1,928.6
7,15,11,1,928.8
7,15,12,1,928.9
7,15,13,1,929.1
7,15,14,1,929.2
7,15,15,1,929.4
7,15,16,1,929.5
7,15,17,1,929.7
7,15,18,1,929.8
7,15,19,1,929.9
7,15,20,1,930.0
7,15,21,1,930.1
7,15,22,1,930.2
7,15,23,1,930.3
7,16,0,1,930.4
7,16,1,1,930.5
7,16,2,1,930.6
7,16,3,1,930.7
7,16,4,1,930.7
7,16,5,1,930.8
7,16,7,1,931.0
7,16,8,1,931.1
7,16,9,1,931.2
7,16,10,1,931.4
7,16,11,1,931.5
7,16,12,1,931.7
7,16,13,1,931.8
7,16,14,1,932.0
7,16,15,1,932.1
7,16,16,1,932.3
7,16,17,1,932.4
7,16,18,1,932.6
7,16,19,1,932.7
7,16,20,1,932.8
7,16,21,1,932.9
7,16,22,1,933.0
7,16,23,1,933.1
7,17,0,1,933.2
7,17,1,1,933.3
7,17,2,1,933.4
7,17,3,1,933.5
7,17,4,1,933.6
7,17,5,1,933.6
7,17,6,1,933.7
7,17,8,1,933.9
7,17,9,1,934.0
7,17,10,1,934.2
7,17,11,1,934.4
7,17,12,1,934.5
7,17,13,1,934.7
7,17,14,1,934.8
7,17,15,1,935.0
7,17,16,1,935.1
7,17,17,1,935.3
7,17,18,1,935.4
7,17,19,1,935.5
7,17,20,1,935.6
7,17,21,1,935.7
7,17,22,1,935.8
7,17,23,1,935.9
7,18,0,0,936.0
7,18,1,0,936.1
7,18,2,0,936.2
7,18,3,0,936.3
7,18,4,0,936.4
7,18,5,0,936.5
7,18,6,0,936.6
7,18,7,0,936.6
7,19,10,0,939.1
7,19,11,0,939.2
7,19,12,0,939.3
7,19,13,0,939.4
7,19,14,0,939.5
7,19,15,0,939.6
7,19,16,0,939.7
7,19,17,0,939.8
7,19,18,0,939.9
7,19,19,0,940.0
7,19,20,0,940.1
7,19,21,0,940.2
7,19,22,0,940.3
7,19,23,0,940.4
7,20,0,1,940.4
7,20,1,1,940.5
7,20,2,1,940.6
7,20,3,1,940.7
7,20,4,1,940.8
7,20,5,1,940.9
7,20,6,1,940.9
7,20,7,1,941.0
7,20,8,1,941.1
7,20,9,1,941.3
7,21,12,1,944.7
7,21,13,1,944.9
7,21,14,1,945.0
7,21,15,1,945.2
7,21,16,1,945.4
7,21,17,1,945.5
7,21,18,1,945.7
7,21,19,1,945.8
7,21,20,1,945.9
7,21,21,1,946.0
7,21,22,1,946.1
7,21,23,1,946.2
7,22,0,1,946.3
7,22,1,1,946.4
7,22,2,1,946.4
7,22,3,1,946.5
7,22,4,1,946.6
7,22,5,1,946.7
7,22,6,1,946.8
7,22,7,1,946.9
7,22,8,1,947.0
7,22,9,1,947.1
7,22,10,1,947.2
7,22,11,1,947.4
7,22,13,1,947.7
7,22,14,1,947.9
7,22,15,1,948.0
7,22,16,1,948.2
7,22,17,1,948.3
7,22,18,1,948.5
7,22,19,1,948.6
7,22,20,1,948.7
7,22,21,1,948.8
7,22,22,1,948.9
7,22,23,1,949.0
7,23,0,1,949.1
7,23,1,1,949.2
7,23,2,1,949.3
7,23,3,1,949.4
7,23,4,1,949.4
7,23,5,1,949.5
7,23,6,1,949.6
7,23,7,1,949.7
7,23,8,1,949.8
7,23,9,1,949.9
7,23,10,1,950.1
7,23,11,1,950.2
7,23,12,1,950.4
7,23,14,1,950.7
7,23,15,1,950.9
7,23,16,1,951.0
7,23,17,1,951.2
7,23,18,1,951.3
7,23,19,1,951.4
7,23,20,1,951.5
