month,date,time,day,active_energy
6,1,1,1,461.0
6,1,2,1,461.4
6,1,3,1,461.8
6,1,4,1,462.3
6,1,5,1,462.7
6,1,6,1,463.1
6,1,7,1,463.5
6,1,8,1,464.0
6,1,9,1,464.4
6,1,10,1,465.0
6,1,11,1,465.5
6,1,12,1,466.0
6,1,13,1,466.5
6,1,14,1,467.0
6,1,15,1,467.4
6,1,16,1,467.9
6,1,17,1,468.3
6,1,18,1,468.8
6,1,19,1,469.2
6,1,20,1,469.6
6,1,21,1,470.0
6,1,22,1,470.4
6,1,23,1,470.8
6,2,0,1,471.2
6,2,2,1,472.0
6,2,3,1,472.4
6,2,4,1,472.8
6,2,5,1,473.1
6,2,6,1,473.5
6,2,7,1,473.8
6,2,8,1,474.2
6,2,9,1,474.6
6,2,10,1,475.0
6,2,11,1,475.5
6,2,12,1,475.9
6,2,13,1,476.3
6,2,14,1,476.8
6,2,15,1,477.3
6,2,16,1,477.7
6,2,17,1,478.2
6,2,18,1,478.7
6,2,19,1,479.2
6,2,20,1,479.6
6,2,21,1,480.1
6,2,22,1,480.6
6,2,23,1,481.0
6,3,0,1,481.5
6,3,1,1,481.9
6,3,3,1,482.7
6,3,4,1,483.1
6,3,5,1,483.5
6,3,6,1,483.9
6,3,7,1,484.4
6,3,8,1,484.8
6,3,9,1,485.2
6,3,10,1,485.8
6,3,11,1,486.3
6,3,12,1,486.8
6,3,13,1,487.4
6,3,14,1,487.9
6,3,15,1,488.4
6,3,16,1,489.0
6,3,17,1,489.6
6,3,18,1,490.1
6,3,19,1,490.6
6,3,20,1,491.1
6,3,21,1,491.6
6,3,22,1,492.1
6,3,23,1,492.6
6,4,0,1,493.0
6,4,1,1,493.5
6,4,2,1,493.9
6,5,5,1,507.2
6,5,6,1,507.7
6,5,7,1,508.1
6,5,8,1,508.5
6,5,9,1,509.0
6,5,10,1,509.5
6,5,11,1,510.1
6,5,12,1,510.7
6,5,13,1,511.3
6,5,14,1,511.8
6,5,15,1,512.5
6,5,16,1,513.1
6,5,17,1,513.7
6,5,18,1,514.3
6,5,19,1,514.8
6,5,20,1,515.4
6,5,21,1,515.8
6,5,22,1,516.3
6,5,23,1,516.8
6,6,0,0,517.2
6,6,1,0,517.6
6,6,2,0,518.0
6,6,3,0,518.5
6,6,4,0,518.9
6,6,6,0,519.7
6,6,7,0,520.1
6,6,8,0,520.6
6,6,9,0,521.0
6,6,10,0,521.4
6,6,11,0,521.8
6,6,12,0,522.2
6,6,13,0,522.6
6,6,14,0,523.1
6,6,15,0,523.5
6,6,16,0,524.0
6,6,17,0,524.5
6,6,18,0,525.0
6,6,19,0,525.4
6,6,20,0,525.9
6,6,21,0,526.3
6,6,22,0,526.8
6,6,23,0,527.2
6,7,0,0,527.7
6,7,1,0,528.1
6,7,2,0,528.5
6,7,3,0,528.9
6,7,4,0,529.4
6,7,5,0,529.8
6,7,7,0,530.6
6,7,8,0,531.0
6,7,9,0,531.5
6,7,10,0,531.9
6,7,11,0,532.3
6,7,12,0,532.7
6,7,13,0,533.1
6,7,14,0,533.5
6,7,15,0,533.9
6,7,16,0,534.4
6,7,17,0,534.8
6,7,18,0,535.3
6,7,19,0,535.7
6,7,20,0,536.2
6,7,21,0,536.6
6,7,22,0,537.1
6,7,23,0,537.6
6,8,0,1,538.0
6,8,1,1,538.4
6,8,2,1,538.9
6,8,3,1,539.3
6,8,4,1,539.7
6,8,5,1,540.1
6,8,6,1,540.5
6,9,9,1,554.1
6,9,10,1,554.6
6,9,11,1,555.2
6,9,12,1,555.8
6,9,13,1,556.3
6,9,14,1,556.9
6,9,15,1,557.5
6,9,16,1,558.1
6,9,17,1,558.7
6,9,18,1,559.3
6,9,19,1,559.8
6,9,20,1,560.4
6,9,21,1,560.9
6,9,22,1,561.4
6,9,23,1,561.9
6,10,0,1,562.3
6,10,1,1,562.8
6,10,2,1,563.3
6,10,3,1,563.8
6,10,4,1,564.2
6,10,5,1,564.7
6,10,6,1,565.1
6,10,7,1,565.6
6,10,8,1,566.1
6,11,11,1,580.8
6,11,12,1,581.4
6,11,13,1,582.0
6,11,14,1,582.6
6,11,15,1,583.3
6,11,16,1,583.9
6,11,17,1,584.5
6,11,18,1,585.2
6,11,19,1,585.8
6,11,20,1,586.3
6,11,21,1,586.9
6,11,22,1,587.4
6,11,23,1,587.9
6,12,0,1,588.4
6,12,1,1,588.9
6,12,2,1,589.4
6,12,3,1,589.8
6,12,4,1,590.3
6,12,5,1,590.7
6,12,6,1,591.2
6,12,7,1,591.6
6,12,8,1,592.1
6,12,9,1,592.6
6,12,10,1,593.2
6,12,12,1,594.5
6,12,13,1,595.1
6,12,14,1,595.7
6,12,15,1,596.3
6,12,16,1,596.9
6,12,17,1,597.5
6,12,18,1,598.1
6,12,19,1,598.6
6,12,20,1,599.2
6,12,21,1,599.7
6,12,22,1,600.2
6,12,23,1,600.7
6,13,0,0,601.1
6,13,1,0,601.6
6,13,2,0,602.1
6,13,3,0,602.5
6,13,4,0,603.0
6,13,5,0,603.4
6,13,6,0,603.9
6,13,7,0,604.3
6,13,8,0,604.8
6,13,9,0,605.2
6,13,10,0,605.7
6,13,11,0,606.2
6,13,13,0,607.2
6,13,14,0,607.8
6,13,15,0,608.3
6,13,16,0,608.9
6,13,17,0,609.4
6,13,18,0,610.0
6,13,19,0,610.5
6,13,20,0,611.0
6,13,21,0,611.5
6,13,22,0,612.0
6,13,23,0,612.5
6,14,0,0,613.0
6,14,1,0,613.5
6,14,2,0,614.0
6,14,3,0,614.4
6,14,4,0,614.9
6,14,5,0,615.4
6,14,6,0,615.8
6,14,7,0,616.3
6,14,8,0,616.7
6,14,9,0,617.2
6,14,10,0,617.7
6,14,11,0,618.2
6,14,12,0,618.6
6,15,15,1,631.7
6,15,16,1,632.3
6,15,17,1,632.9
6,15,18,1,633.4
6,15,19,1,634.0
6,15,20,1,634.5
6,15,21,1,635.0
6,15,22,1,635.5
6,15,23,1,636.0
6,16,0,1,636.5
6,16,1,1,637.0
6,16,2,1,637.4
6,16,3,1,637.9
6,16,4,1,638.3
6,16,5,1,638.7
6,16,6,1,639.2
6,16,7,1,639.6
6,16,8,1,640.1
6,16,9,1,640.5
6,16,10,1,641.1
6,16,11,1,641.6
6,16,12,1,642.2
6,16,13,1,642.7
6,16,14,1,643.3
6,16,16,1,644.4
6,16,17,1,645.0
6,16,18,1,645.5
6,16,19,1,646.0
6,16,20,1,646.5
6,16,21,1,647.0
6,16,22,1,647.5
6,16,23,1,648.1
6,17,0,1,648.6
6,17,1,1,649.0
6,17,2,1,649.5
6,17,3,1,650.0
6,17,4,1,650.4
6,17,5,1,650.9
6,17,6,1,651.3
6,17,7,1,651.8
6,17,8,1,652.3
6,17,9,1,652.8
6,17,10,1,653.3
6,17,11,1,653.9
6,17,12,1,654.5
6,17,13,1,655.0
6,17,14,1,655.6
6,17,15,1,656.2
6,17,17,1,657.4
6,17,18,1,658.0
6,17,19,1,658.5
6,17,20,1,659.0
6,17,21,1,659.5
6,17,22,1,660.0
6,17,23,1,660.5
6,18,0,1,661.0
6,18,1,1,661.4
6,18,2,1,661.9
6,18,3,1,662.3
6,18,4,1,662.7
6,18,5,1,663.2
6,18,6,1,663.6
6,18,7,1,664.0
6,18,8,1,664.5
6,18,9,1,665.0
6,18,10,1,665.6
6,18,11,1,666.1
6,18,12,1,666.7
6,18,13,1,667.3
6,18,14,1,667.8
6,18,15,1,668.4
6,18,16,1,668.9
6,19,19,1,682.1
6,19,20,1,682.6
6,19,21,1,683.1
6,19,22,1,683.6
6,19,23,1,684.0
6,20,0,0,684.4
6,20,1,0,684.9
6,20,2,0,685.3
6,20,3,0,685.8
6,20,4,0,686.2
6,20,5,0,686.7
6,20,6,0,687.1
6,20,7,0,687.5
6,20,8,0,688.0
6,20,9,0,688.4
6,20,10,0,688.8
6,20,11,0,689.3
6,20,12,0,689.7
6,20,13,0,690.1
6,20,14,0,690.6
6,20,15,0,691.1
6,20,16,0,691.5
6,20,17,0,692.0
6,20,18,0,692.5
6,21,21,0,704.5
6,21,22,0,705.0
6,21,23,0,705.4
6,22,0,1,705.9
