month,date,time,day,active_energy
6,1,1,1,974.5
6,1,2,1,974.6
6,1,3,1,974.7
6,1,4,1,974.8
6,1,5,1,975.0
6,1,6,1,975.1
6,1,7,1,975.3
6,1,8,1,975.4
6,1,9,1,975.6
6,1,10,1,975.8
6,1,11,1,976.0
6,1,12,1,976.2
6,1,13,1,976.4
6,1,14,1,976.6
6,1,15,1,976.8
6,1,16,1,977.0
6,1,17,1,977.3
6,1,18,1,977.5
6,1,19,1,977.7
6,1,20,1,977.9
6,1,21,1,978.0
6,1,22,1,978.2
6,1,23,1,978.4
6,2,0,1,978.5
6,2,2,1,978.8
6,2,3,1,978.9
6,2,4,1,979.0
6,2,5,1,979.2
6,2,6,1,979.3
6,2,7,1,979.4
6,2,8,1,979.6
6,2,9,1,979.8
6,2,10,1,980.0
6,2,11,1,980.2
6,2,12,1,980.4
6,2,13,1,980.5
6,2,14,1,980.8
6,2,15,1,981.0
6,2,16,1,981.2
6,2,17,1,981.5
6,2,18,1,981.7
6,2,19,1,981.9
6,2,20,1,982.1
6,2,21,1,982.3
6,2,22,1,982.5
6,2,23,1,982.6
6,3,0,1,982.8
6,3,1,1,982.9
6,3,3,1,983.2
6,3,4,1,983.3
6,3,5,1,983.4
6,3,6,1,983.6
6,3,7,1,983.7
6,3,8,1,983.9
6,3,9,1,984.0
6,3,10,1,984.2
6,3,11,1,984.4
6,3,12,1,984.6
6,3,13,1,984.8
6,3,14,1,985.0
6,3,15,1,985.3
6,3,16,1,985.5
6,3,17,1,985.7
6,3,18,1,985.9
6,3,19,1,986.1
6,3,20,1,986.3
6,3,21,1,986.4
6,3,22,1,986.6
6,3,23,1,986.8
6,4,0,1,986.9
6,4,1,1,987.1
6,4,2,1,987.2
6,5,5,1,992.0
6,5,6,1,992.1
6,5,7,1,992.2
6,5,8,1,992.4
6,5,9,1,992.5
6,5,10,1,992.8
6,5,11,1,993.0
6,5,12,1,993.2
6,5,13,1,993.5
6,5,14,1,993.7
6,5,15,1,994.0
6,5,16,1,994.3
6,5,17,1,994.5
6,5,18,1,994.7
6,5,19,1,994.9
6,5,20,1,995.1
6,5,21,1,995.3
6,5,22,1,995.5
6,5,23,1,995.7
6,6,0,0,995.8
6,6,1,0,995.9
6,6,2,0,996.1
6,6,3,0,996.2
6,6,4,0,996.2
6,6,6,0,996.4
6,6,7,0,996.5
6,6,8,0,996.7
6,6,9,0,996.8
6,6,10,0,997.0
6,6,11,0,997.2
6,6,12,0,997.4
6,6,13,0,997.6
6,6,14,0,997.9
6,6,15,0,998.1
6,6,16,0,998.3
6,6,17,0,998.5
6,6,18,0,998.7
6,6,19,0,998.9
6,6,20,0,999.2
6,6,21,0,999.4
6,6,22,0,999.5
6,6,23,0,999.7
6,7,0,0,999.8
6,7,1,0,1000.0
6,7,2,0,0.1
6,7,3,0,0.2
6,7,4,0,0.4
6,7,5,0,0.5
6,7,7,0,0.8
6,7,8,0,0.9
6,7,9,0,1.1
6,7,10,0,1.3
6,7,11,0,1.4
6,7,12,0,1.6
6,7,13,0,1.9
6,7,14,0,2.1
6,7,15,0,2.3
6,7,16,0,2.5
6,7,17,0,2.7
6,7,18,0,2.9
6,7,19,0,3.1
6,7,20,0,3.4
6,7,21,0,3.6
6,7,22,0,3.7
6,7,23,0,3.9
6,8,0,1,4.1
6,8,1,1,4.2
6,8,2,1,4.3
6,8,3,1,4.5
6,8,4,1,4.6
6,8,5,1,4.7
6,8,6,1,4.8
6,9,9,1,10.1
6,9,10,1,10.3
6,9,11,1,10.6
6,9,12,1,10.8
6,9,13,1,11.1
6,9,14,1,11.4
6,9,15,1,11.6
6,9,16,1,11.9
6,9,17,1,12.2
6,9,18,1,12.4
6,9,19,1,12.7
6,9,20,1,12.9
6,9,21,1,13.1
6,9,22,1,13.3
6,9,23,1,13.5
6,10,0,1,13.7
6,10,1,1,13.8
6,10,2,1,14.0
6,10,3,1,14.1
6,10,4,1,14.3
6,10,5,1,14.4
6,10,6,1,14.5
6,10,7,1,14.7
6,10,8,1,14.8
6,11,11,1,20.3
6,11,12,1,20.5
6,11,13,1,20.8
6,11,14,1,21.0
6,11,15,1,21.3
6,11,16,1,21.6
6,11,17,1,21.8
6,11,18,1,22.1
6,11,19,1,22.3
6,11,20,1,22.6
6,11,21,1,22.8
6,11,22,1,23.0
6,11,23,1,23.2
6,12,0,1,23.4
6,12,1,1,23.6
6,12,2,1,23.7
6,12,3,1,23.9
6,12,4,1,24.0
6,12,5,1,24.1
6,12,6,1,24.3
6,12,7,1,24.4
6,12,8,1,24.6
6,12,9,1,24.8
6,12,10,1,25.0
6,12,12,1,25.5
6,12,13,1,25.8
6,12,14,1,26.1
6,12,15,1,26.3
6,12,16,1,26.6
6,12,17,1,26.9
6,12,18,1,27.1
6,12,19,1,27.3
6,12,20,1,27.6
6,12,21,1,27.8
6,12,22,1,28.0
6,12,23,1,28.1
6,13,0,0,28.3
6,13,1,0,28.5
6,13,2,0,28.6
6,13,3,0,28.8
6,13,4,0,28.9
6,13,5,0,29.1
6,13,6,0,29.2
6,13,7,0,29.4
6,13,8,0,29.5
6,13,9,0,29.7
6,13,10,0,29.9
6,13,11,0,30.0
6,13,13,0,30.4
6,13,14,0,30.6
6,13,15,0,30.8
6,13,16,0,31.0
6,13,17,0,31.2
6,13,18,0,31.5
6,13,19,0,31.6
6,13,20,0,31.9
6,13,21,0,32.1
6,13,22,0,32.2
6,13,23,0,32.4
6,14,0,0,32.6
6,14,1,0,32.7
6,14,2,0,32.9
6,14,3,0,33.0
6,14,4,0,33.1
6,14,5,0,33.2
6,14,6,0,33.3
6,14,7,0,33.4
6,14,8,0,33.6
6,14,9,0,33.8
6,14,10,0,33.9
6,14,11,0,34.1
6,14,12,0,34.3
6,15,15,1,39.6
6,15,16,1,39.9
6,15,17,1,40.1
6,15,18,1,40.4
6,15,19,1,40.6
6,15,20,1,40.8
6,15,21,1,41.0
6,15,22,1,41.2
6,15,23,1,41.4
6,16,0,1,41.6
6,16,1,1,41.8
6,16,2,1,41.9
6,16,3,1,42.1
6,16,4,1,42.2
6,16,5,1,42.3
6,16,6,1,42.5
6,16,7,1,42.6
6,16,8,1,42.8
6,16,9,1,43.0
6,16,10,1,43.2
6,16,11,1,43.5
6,16,12,1,43.7
6,16,13,1,44.0
6,16,14,1,44.2
6,16,16,1,44.8
6,16,17,1,45.0
6,16,18,1,45.3
6,16,19,1,45.5
6,16,20,1,45.7
6,16,21,1,45.9
6,16,22,1,46.1
6,16,23,1,46.4
6,17,0,1,46.5
6,17,1,1,46.7
6,17,2,1,46.8
6,17,3,1,47.0
6,17,4,1,47.1
6,17,5,1,47.2
6,17,6,1,47.4
6,17,7,1,47.5
6,17,8,1,47.7
6,17,9,1,47.9
6,17,10,1,48.1
6,17,11,1,48.3
6,17,12,1,48.5
6,17,13,1,48.8
6,17,14,1,49.0
6,17,15,1,49.2
6,17,17,1,49.8
6,17,18,1,50.0
6,17,19,1,50.2
6,17,20,1,50.4
6,17,21,1,50.6
6,17,22,1,50.8
6,17,23,1,51.0
6,18,0,1,51.2
6,18,1,1,51.3
6,18,2,1,51.5
6,18,3,1,51.6
6,18,4,1,51.7
6,18,5,1,51.9
6,18,6,1,52.0
6,18,7,1,52.1
6,18,8,1,52.3
6,18,9,1,52.5
6,18,10,1,52.7
6,18,11,1,52.9
6,18,12,1,53.1
6,18,13,1,53.3
6,18,14,1,53.5
6,18,15,1,53.7
6,18,16,1,53.9
6,19,19,1,59.2
6,19,20,1,59.5
6,19,21,1,59.7
6,19,22,1,59.9
6,19,23,1,60.1
6,20,0,0,60.2
6,20,1,0,60.4
6,20,2,0,60.6
6,20,3,0,60.7
6,20,4,0,60.9
6,20,5,0,61.1
6,20,6,0,61.2
6,20,7,0,61.4
6,20,8,0,61.5
6,20,9,0,61.7
6,20,10,0,61.9
6,20,11,0,62.1
6,20,12,0,62.2
6,20,13,0,62.4
6,20,14,0,62.6
6,20,15,0,62.8
6,20,16,0,63.0
6,20,17,0,63.2
6,20,18,0,63.4
6,21,21,0,68.4
6,21,22,0,68.6
6,21,23,0,68.8
6,22,0,1,69.0
6,22,1,1,69.1
6,22,2,1,69.3
6,22,3,1,69.5
6,22,4,1,69.6
6,22,5,1,69.8
6,22,6,1,70.0
6,22,7,1,70.1
6,22,8,1,70.3
6,22,9,1,70.5
6,22,10,1,70.7
6,22,11,1,71.0
6,22,12,1,71.2
6,22,13,1,71.4
6,22,14,1,71.7
6,22,15,1,71.9
6,22,16,1,72.2
6,22,17,1,72.4
6,22,18,1,72.7
6,22,19,1,72.9
6,22,20,1,73.1
6,22,22,1,73.6
6,22,23,1,73.8
6,23,0,1,74.0
6,23,1,1,74.1
6,23,2,1,74.3
6,23,3,1,74.4
6,23,4,1,74.5
6,23,5,1,74.7
6,23,6,1,74.8
6,23,7,1,74.9
6,23,8,1,75.1
6,23,9,1,75.3
6,23,10,1,75.6
6,23,11,1,75.8
6,23,12,1,76.0
6,23,13,1,76.3
6,23,14,1,76.6
6,23,15,1,76.8
6,23,16,1,77.1
6,23,17,1,77.3
6,23,18,1,77.6
6,23,19,1,77.8
6,23,20,1,78.0
6,23,21,1,78.2
6,23,23,1,78.6
6,24,0,1,78.8
6,24,1,1,78.9
6,24,2,1,79.1
6,24,3,1,79.2
6,24,4,1,79.3
6,24,5,1,79.5
6,24,6,1,79.6
6,24,7,1,79.7
6,24,8,1,79.9
6,24,9,1,80.1
6,24,10,1,80.3
6,24,11,1,80.5
6,24,12,1,80.8
6,24,13,1,81.0
6,24,14,1,81.2
6,24,15,1,81.4
6,24,16,1,81.6
6,24,17,1,81.8
6,24,18,1,82.0
6,24,19,1,82.2
6,24,20,1,82.5
6,24,21,1,82.7
6,24,22,1,82.9
6,25,0,1,83.3
6,25,1,1,83.5
6,25,2,1,83.6
6,25,3,1,83.8
6,25,4,1,84.0
6,25,5,1,84.1
6,25,6,1,84.3
6,25,7,1,84.5
6,25,8,1,84.6
6,25,9,1,84.8
6,25,10,1,85.0
6,25,11,1,85.3
6,25,12,1,85.5
6,25,13,1,85.7
6,25,14,1,85.9
6,25,15,1,86.1
6,25,16,1,86.4
6,25,17,1,86.6
6,25,18,1,86.8
6,25,19,1,87.0
6,25,20,1,87.2
6,25,21,1,87.4
6,25,22,1,87.7
6,25,23,1,87.9
6,26,1,1,88.2
6,26,2,1,88.4
6,26,3,1,88.6
