month,date,time,day,active_energy
7,11,2,0,321.8
7,11,3,0,321.9
7,11,4,0,322.0
7,11,5,0,322.1
7,11,6,0,322.2
7,11,7,0,322.3
7,11,8,0,322.3
7,11,9,0,322.4
7,11,10,0,322.5
7,11,11,0,322.6
7,11,12,0,322.7
7,11,13,0,322.8
7,11,14,0,322.9
7,11,15,0,323.0
7,11,16,0,323.1
7,11,17,0,323.2
7,11,18,0,323.3
7,11,19,0,323.4
7,11,20,0,323.5
7,11,21,0,323.5
7,11,22,0,323.6
7,11,23,0,323.7
7,12,0,0,323.8
7,12,1,0,323.9
7,12,3,0,324.1
7,12,4,0,324.2
7,12,5,0,324.3
7,12,6,0,324.3
7,12,7,0,324.4
7,12,8,0,324.5
7,12,9,0,324.6
7,12,10,0,324.7
7,12,11,0,324.8
7,12,12,0,324.9
7,12,13,0,325.0
7,12,14,0,325.1
7,12,15,0,325.1
7,12,16,0,325.2
7,12,17,0,325.3
7,12,18,0,325.4
7,12,19,0,325.5
7,12,20,0,325.6
7,12,21,0,325.7
7,12,22,0,325.8
7,12,23,0,325.9
7,13,0,1,326.0
7,13,1,1,326.0
7,13,2,1,326.1
7,13,4,1,326.3
7,13,5,1,326.4
7,13,6,1,326.5
7,13,7,1,326.6
7,13,8,1,326.6
7,13,9,1,326.7
7,13,10,1,326.8
7,13,11,1,326.9
7,13,12,1,327.0
7,13,13,1,327.2
7,13,14,1,327.3
7,13,15,1,327.4
7,13,16,1,327.5
7,13,17,1,327.6
7,13,18,1,327.7
7,13,19,1,327.8
7,13,20,1,327.9
7,13,21,1,328.0
7,13,22,1,328.1
7,13,23,1,328.2
7,14,0,1,328.3
7,14,1,1,328.4
7,14,2,1,328.4
7,14,3,1,328.5
7,15,6,1,331.1
7,15,7,1,331.2
7,15,8,1,331.3
7,15,9,1,331.4
7,15,10,1,331.5
7,15,11,1,331.6
7,15,12,1,331.7
7,15,13,1,331.8
7,15,14,1,331.9
7,15,15,1,332.0
7,15,16,1,332.1
7,15,17,1,332.2
7,15,18,1,332.4
7,15,19,1,332.5
7,15,20,1,332.6
7,15,21,1,332.6
7,15,22,1,332.7
7,15,23,1,332.8
7,16,0,1,332.9
7,16,1,1,333.0
7,16,2,1,333.1
7,16,3,1,333.2
7,16,4,1,333.3
7,16,5,1,333.4
7,16,7,1,333.6
7,16,8,1,333.7
7,16,9,1,333.7
7,16,10,1,333.9
7,16,11,1,334.0
7,16,12,1,334.1
7,16,13,1,334.2
7,16,14,1,334.3
7,16,15,1,334.4
7,16,16,1,334.5
7,16,17,1,334.6
7,16,18,1,334.7
7,16,19,1,334.8
7,16,20,1,334.9
7,16,21,1,335.0
7,16,22,1,335.1
7,16,23,1,335.2
7,17,0,1,335.3
7,17,1,1,335.4
7,17,2,1,335.5
7,17,3,1,335.6
7,17,4,1,335.7
7,17,5,1,335.8
7,17,6,1,335.9
7,17,8,1,336.0
7,17,9,1,336.1
7,17,10,1,336.2
7,17,11,1,336.3
7,17,12,1,336.4
7,17,13,1,336.6
7,17,14,1,336.7
7,17,15,1,336.8
7,17,16,1,336.9
7,17,17,1,337.0
7,17,18,1,337.1
