2020-06-01,0,Mon,373.0,64.5
2020-06-01,1,Mon,388.0,64.9
2020-06-01,2,Mon,360.0,65.2
2020-06-01,3,Mon,374.0,65.5
2020-06-01,4,Mon,357.0,65.9
2020-06-01,5,Mon,339.0,66.2
2020-06-01,6,Mon,353.0,66.5
2020-06-01,7,Mon,431.0,66.9
2020-06-01,8,Mon,582.0,67.3
2020-06-01,9,Mon,640.0,67.7
2020-06-01,10,Mon,638.0,68.3
2020-06-01,11,Mon,671.0,68.9
2020-06-01,12,Mon,631.0,69.6
2020-06-01,13,Mon,631.0,70.2
2020-06-01,14,Mon,631.0,70.8
2020-06-01,15,Mon,626.0,71.4
2020-06-01,16,Mon,619.0,71.9
2020-06-01,17,Mon,608.0,72.5
2020-06-01,18,Mon,593.0,73.1
2020-06-01,19,Mon,492.0,73.6
2020-06-01,20,Mon,464.0,74.1
2020-06-01,21,Mon,424.0,74.5
2020-06-01,22,Mon,430.0,74.9
2020-06-01,23,Mon,409.0,75.3
2020-06-02,0,Tue,404.0,75.7
2020-06-02,1,Tue,376.0,76.1
2020-06-02,2,Tue,357.0,76.4
2020-06-02,3,Tue,348.0,76.7
2020-06-02,4,Tue,349.0,77.1
2020-06-02,5,Tue,332.0,77.4
2020-06-02,6,Tue,364.0,77.7
2020-06-02,7,Tue,432.0,78.0
2020-06-02,8,Tue,573.0,78.4
2020-06-02,9,Tue,624.0,78.9
2020-06-02,10,Tue,636.0,79.5
2020-06-02,11,Tue,632.0,80.1
2020-06-02,12,Tue,622.0,80.7
2020-06-02,13,Tue,631.0,81.2
2020-06-02,14,Tue,656.0,81.8
2020-06-02,15,Tue,627.0,82.4
2020-06-02,16,Tue,633.0,83.0
2020-06-02,17,Tue,634.0,83.6
2020-06-02,18,Tue,586.0,84.2
2020-06-02,19,Tue,500.0,84.8
2020-06-02,20,Tue,476.0,85.2
2020-06-02,21,Tue,447.0,85.7
2020-06-02,22,Tue,444.0,86.1
2020-06-02,23,Tue,440.0,86.5
2020-06-03,0,Wed,405.0,86.9
2020-06-03,1,Wed,394.0,87.2
2020-06-03,2,Wed,380.0,87.6
2020-06-03,3,Wed,377.0,88.0
2020-06-03,4,Wed,375.0,88.3
2020-06-03,5,Wed,372.0,88.7
2020-06-03,6,Wed,383.0,89.0
2020-06-03,7,Wed,455.0,89.4
2020-06-03,8,Wed,613.0,89.8
2020-06-03,9,Wed,644.0,90.3
2020-06-03,10,Wed,626.0,90.9
2020-06-03,11,Wed,639.0,91.5
2020-06-03,12,Wed,651.0,92.1
2020-06-03,13,Wed,645.0,92.7
2020-06-03,14,Wed,648.0,93.3
2020-06-03,15,Wed,639.0,93.9
2020-06-03,16,Wed,652.0,94.5
2020-06-03,17,Wed,635.0,95.1
2020-06-03,18,Wed,645.0,95.8
2020-06-03,19,Wed,521.0,96.3
2020-06-03,20,Wed,489.0,96.8
2020-06-03,21,Wed,437.0,97.2
2020-06-03,22,Wed,435.0,97.7
2020-06-03,23,Wed,437.0,98.1
2020-06-04,0,Thu,417.0,98.5
2020-06-04,1,Thu,396.0,98.9
2020-06-04,2,Thu,395.0,99.2
2020-06-04,3,Thu,391.0,99.6
2020-06-04,4,Thu,378.0,100.0
2020-06-04,5,Thu,366.0,100.3
2020-06-04,6,Thu,376.0,100.7
2020-06-04,7,Thu,482.0,101.0
2020-06-04,8,Thu,606.0,101.4
2020-06-04,9,Thu,658.0,101.9
2020-06-04,10,Thu,676.0,102.5
2020-06-04,11,Thu,681.0,103.2
2020-06-04,12,Thu,696.0,103.8
2020-06-04,13,Thu,693.0,104.5
2020-06-04,14,Thu,691.0,105.1
2020-06-04,15,Thu,676.0,105.7
2020-06-04,16,Thu,684.0,106.4
2020-06-04,17,Thu,667.0,107.0
2020-06-04,18,Thu,637.0,107.7
2020-06-04,19,Thu,524.0,108.2
2020-06-04,20,Thu,522.0,108.7
2020-06-04,21,Thu,465.0,109.2
2020-06-04,22,Thu,445.0,109.6
2020-06-04,23,Thu,432.0,110.1
2020-06-05,0,Fri,422.0,110.5
2020-06-05,1,Fri,403.0,110.9
