2020-07-10,0,Fri,97.0,914.9
2020-07-10,1,Fri,90.0,915.0
2020-07-10,2,Fri,94.0,915.1
2020-07-10,3,Fri,90.0,915.2
2020-07-10,4,Fri,89.0,915.2
2020-07-10,5,Fri,88.0,915.3
2020-07-10,6,Fri,96.0,915.4
2020-07-10,7,Fri,113.0,915.5
2020-07-10,8,Fri,166.0,915.6
2020-07-10,9,Fri,174.0,915.7
2020-07-10,10,Fri,189.0,915.9
2020-07-10,11,Fri,172.0,916.0
2020-07-10,12,Fri,164.0,916.2
2020-07-10,13,Fri,165.0,916.3
2020-07-10,14,Fri,178.0,916.5
2020-07-10,15,Fri,170.0,916.7
2020-07-10,16,Fri,170.0,916.8
2020-07-10,17,Fri,153.0,917.0
2020-07-10,18,Fri,131.0,917.1
2020-07-10,19,Fri,106.0,917.2
2020-07-10,20,Fri,104.0,917.3
2020-07-10,21,Fri,99.0,917.4
2020-07-10,22,Fri,101.0,917.5
2020-07-10,23,Fri,92.0,917.6
2020-07-11,0,Sat,94.0,917.7
2020-07-11,1,Sat,97.0,917.8
2020-07-11,2,Sat,91.0,917.8
2020-07-11,3,Sat,90.0,917.9
2020-07-11,4,Sat,92.0,918.0
2020-07-11,5,Sat,103.0,918.1
2020-07-11,6,Sat,88.0,918.2
2020-07-11,7,Sat,89.0,918.2
2020-07-11,8,Sat,104.0,918.3
2020-07-11,9,Sat,107.0,918.4
2020-07-11,10,Sat,104.0,918.5
2020-07-11,11,Sat,106.0,918.6
2020-07-11,12,Sat,104.0,918.7
2020-07-11,13,Sat,101.0,918.8
2020-07-11,14,Sat,102.0,918.9
2020-07-11,15,Sat,107.0,919.0
2020-07-11,16,Sat,104.0,919.1
2020-07-11,17,Sat,100.0,919.2
2020-07-11,18,Sat,109.0,919.3
2020-07-11,19,Sat,111.0,919.3
2020-07-11,20,Sat,105.0,919.4
2020-07-11,21,Sat,93.0,919.5
2020-07-11,22,Sat,95.0,919.6
2020-07-11,23,Sat,95.0,919.7
2020-07-12,0,Sun,94.0,919.8
2020-07-12,1,Sun,87.0,919.9
2020-07-12,2,Sun,89.0,920.0
2020-07-12,3,Sun,88.0,920.0
2020-07-12,4,Sun,89.0,920.1
2020-07-12,5,Sun,87.0,920.2
2020-07-12,6,Sun,90.0,920.3
2020-07-12,7,Sun,89.0,920.4
2020-07-12,8,Sun,97.0,920.4
2020-07-12,9,Sun,96.0,920.5
2020-07-12,10,Sun,93.0,920.6
2020-07-12,11,Sun,93.0,920.7
2020-07-12,12,Sun,96.0,920.8
2020-07-12,13,Sun,96.0,920.9
2020-07-12,14,Sun,99.0,921.0
2020-07-12,15,Sun,104.0,921.1
2020-07-12,16,Sun,97.0,921.1
2020-07-12,17,Sun,109.0,921.2
2020-07-12,18,Sun,113.0,921.3
2020-07-12,19,Sun,98.0,921.4
2020-07-12,20,Sun,98.0,921.5
2020-07-12,21,Sun,107.0,921.6
2020-07-12,22,Sun,109.0,921.7
2020-07-12,23,Sun,106.0,921.8
2020-07-13,0,Mon,92.0,921.9
2020-07-13,1,Mon,95.0,921.9
2020-07-13,2,Mon,93.0,922.0
2020-07-13,3,Mon,90.0,922.1
2020-07-13,4,Mon,90.0,922.2
2020-07-13,5,Mon,90.0,922.3
2020-07-13,6,Mon,106.0,922.3
2020-07-13,7,Mon,108.0,922.4
2020-07-13,8,Mon,161.0,922.5
2020-07-13,9,Mon,209.0,922.7
2020-07-13,10,Mon,206.0,922.8
2020-07-13,11,Mon,220.0,923.0
2020-07-13,12,Mon,181.0,923.2
2020-07-13,13,Mon,173.0,923.4
2020-07-13,14,Mon,167.0,923.5
2020-07-13,15,Mon,171.0,923.7
2020-07-13,16,Mon,176.0,923.9
2020-07-13,17,Mon,156.0,924.0
2020-07-13,18,Mon,145.0,924.2
2020-07-13,19,Mon,120.0,924.3
2020-07-13,20,Mon,107.0,924.4
2020-07-13,21,Mon,115.0,924.5
2020-07-13,22,Mon,109.0,924.6
2020-07-13,23,Mon,108.0,924.7
2020-07-14,0,Tue,94.0,924.8
2020-07-14,1,Tue,91.0,924.8
2020-07-14,2,Tue,92.0,924.9
2020-07-14,3,Tue,92.0,925.0
2020-07-14,4,Tue,94.0,925.1
2020-07-14,5,Tue,96.0,925.2
2020-07-14,6,Tue,99.0,925.3
2020-07-14,7,Tue,107.0,925.4
2020-07-14,8,Tue,162.0,925.4
2020-07-14,9,Tue,184.0,925.6
2020-07-14,10,Tue,185.0,925.7
2020-07-14,11,Tue,188.0,925.9
2020-07-14,12,Tue,163.0,926.1
2020-07-14,13,Tue,159.0,926.2
2020-07-14,14,Tue,172.0,926.4
2020-07-14,15,Tue,178.0,926.5
2020-07-14,16,Tue,174.0,926.7
2020-07-14,17,Tue,171.0,926.8
2020-07-14,18,Tue,144.0,927.0
2020-07-14,19,Tue,121.0,927.1
2020-07-14,20,Tue,118.0,927.2
2020-07-14,21,Tue,120.0,927.3
2020-07-14,22,Tue,117.0,927.4
2020-07-14,23,Tue,117.0,927.5
2020-07-15,0,Wed,107.0,927.6
2020-07-15,1,Wed,96.0,927.7
2020-07-15,2,Wed,97.0,927.8
2020-07-15,3,Wed,95.0,927.9
2020-07-15,4,Wed,94.0,928.0
2020-07-15,5,Wed,95.0,928.1
2020-07-15,6,Wed,97.0,928.2
2020-07-15,7,Wed,105.0,928.2
2020-07-15,8,Wed,167.0,928.3
2020-07-15,9,Wed,172.0,928.5
2020-07-15,10,Wed,168.0,928.6
2020-07-15,11,Wed,173.0,928.8
2020-07-15,12,Wed,156.0,928.9
2020-07-15,13,Wed,167.0,929.1
2020-07-15,14,Wed,175.0,929.2
2020-07-15,15,Wed,173.0,929.4
2020-07-15,16,Wed,168.0,929.5
2020-07-15,17,Wed,158.0,929.7
2020-07-15,18,Wed,142.0,929.8
2020-07-15,19,Wed,131.0,929.9
2020-07-15,20,Wed,112.0,930.0
2020-07-15,21,Wed,108.0,930.1
2020-07-15,22,Wed,108.0,930.2
2020-07-15,23,Wed,96.0,930.3
2020-07-16,0,Thu,93.0,930.4
2020-07-16,1,Thu,90.0,930.5
2020-07-16,2,Thu,91.0,930.6
2020-07-16,3,Thu,90.0,930.7
2020-07-16,4,Thu,88.0,930.7
2020-07-16,5,Thu,91.0,930.8
2020-07-16,6,Thu,104.0,930.9
2020-07-16,7,Thu,101.0,931.0
2020-07-16,8,Thu,156.0,931.1
2020-07-16,9,Thu,166.0,931.2
2020-07-16,10,Thu,172.0,931.4
2020-07-16,11,Thu,171.0,931.5
2020-07-16,12,Thu,164.0,931.7
2020-07-16,13,Thu,168.0,931.8
2020-07-16,14,Thu,181.0,932.0
2020-07-16,15,Thu,178.0,932.1
2020-07-16,16,Thu,176.0,932.3
2020-07-16,17,Thu,171.0,932.4
2020-07-16,18,Thu,152.0,932.6
2020-07-16,19,Thu,130.0,932.7
2020-07-16,20,Thu,117.0,932.8
2020-07-16,21,Thu,112.0,932.9
2020-07-16,22,Thu,108.0,933.0
2020-07-16,23,Thu,112.0,933.1
2020-07-17,0,Fri,96.0,933.2
2020-07-17,1,Fri,94.0,933.3
2020-07-17,2,Fri,91.0,933.4
2020-07-17,3,Fri,92.0,933.5
2020-07-17,4,Fri,91.0,933.6
2020-07-17,5,Fri,93.0,933.6
2020-07-17,6,Fri,100.0,933.7
2020-07-17,7,Fri,115.0,933.8
2020-07-17,8,Fri,151.0,933.9
2020-07-17,9,Fri,179.0,934.0
2020-07-17,10,Fri,189.0,934.2
2020-07-17,11,Fri,177.0,934.4
2020-07-17,12,Fri,160.0,934.5
2020-07-17,13,Fri,167.0,934.7
2020-07-17,14,Fri,189.0,934.8
2020-07-17,15,Fri,164.0,935.0
2020-07-17,16,Fri,183.0,935.1
2020-07-17,17,Fri,161.0,935.3
2020-07-17,18,Fri,143.0,935.4
2020-07-17,19,Fri,118.0,935.5
2020-07-17,20,Fri,113.0,935.6
2020-07-17,21,Fri,123.0,935.7
2020-07-17,22,Fri,104.0,935.8
2020-07-17,23,Fri,101.0,935.9
2020-07-18,0,Sat,98.0,936.0
2020-07-18,1,Sat,96.0,936.1
2020-07-18,2,Sat,95.0,936.2
2020-07-18,3,Sat,98.0,936.3
2020-07-18,4,Sat,93.0,936.4
2020-07-18,5,Sat,94.0,936.5
2020-07-18,6,Sat,104.0,936.6
2020-07-18,7,Sat,96.0,936.6
2020-07-18,8,Sat,102.0,936.7
2020-07-18,9,Sat,113.0,936.8
2020-07-18,10,Sat,105.0,936.9
2020-07-18,11,Sat,104.0,937.0
2020-07-18,12,Sat,109.0,937.1
2020-07-18,13,Sat,122.0,937.2
2020-07-18,14,Sat,116.0,937.3
2020-07-18,15,Sat,109.0,937.4
2020-07-18,16,Sat,115.0,937.5
2020-07-18,17,Sat,112.0,937.6
2020-07-18,18,Sat,110.0,937.7
2020-07-18,19,Sat,113.0,937.8
2020-07-18,20,Sat,106.0,937.9
2020-07-18,21,Sat,103.0,938.0
2020-07-18,22,Sat,100.0,938.1
2020-07-18,23,Sat,97.0,938.2
2020-07-19,0,Sun,106.0,938.2
2020-07-19,1,Sun,105.0,938.3
2020-07-19,2,Sun,95.0,938.4
2020-07-19,3,Sun,94.0,938.5
2020-07-19,4,Sun,93.0,938.6
2020-07-19,5,Sun,94.0,938.7
2020-07-19,6,Sun,97.0,938.8
2020-07-19,7,Sun,97.0,938.8
2020-07-19,8,Sun,99.0,938.9
2020-07-19,9,Sun,99.0,939.0
2020-07-19,10,Sun,103.0,939.1
2020-07-19,11,Sun,100.0,939.2
2020-07-19,12,Sun,113.0,939.3
2020-07-19,13,Sun,107.0,939.4
2020-07-19,14,Sun,107.0,939.5
2020-07-19,15,Sun,103.0,939.6
2020-07-19,16,Sun,111.0,939.7
2020-07-19,17,Sun,117.0,939.8
2020-07-19,18,Sun,116.0,939.9
2020-07-19,19,Sun,109.0,940.0
2020-07-19,20,Sun,109.0,940.1
2020-07-19,21,Sun,109.0,940.2
2020-07-19,22,Sun,97.0,940.3
2020-07-19,23,Sun,98.0,940.4
2020-07-20,0,Mon,94.0,940.4
2020-07-20,1,Mon,95.0,940.5
2020-07-20,2,Mon,92.0,940.6
2020-07-20,3,Mon,91.0,940.7
2020-07-20,4,Mon,92.0,940.8
2020-07-20,5,Mon,107.0,940.9
2020-07-20,6,Mon,101.0,940.9
2020-07-20,7,Mon,111.0,941.0
2020-07-20,8,Mon,169.0,941.1
2020-07-20,9,Mon,197.0,941.3
2020-07-20,10,Mon,186.0,941.4
2020-07-20,11,Mon,193.0,941.6
2020-07-20,12,Mon,173.0,941.8
2020-07-20,13,Mon,187.0,941.9
2020-07-20,14,Mon,188.0,942.1
2020-07-20,15,Mon,197.0,942.3
2020-07-20,16,Mon,198.0,942.4
2020-07-20,17,Mon,182.0,942.6
2020-07-20,18,Mon,155.0,942.8
2020-07-20,19,Mon,129.0,942.9
2020-07-20,20,Mon,118.0,943.0
2020-07-20,21,Mon,108.0,943.1
2020-07-20,22,Mon,120.0,943.2
2020-07-20,23,Mon,108.0,943.3
2020-07-21,0,Tue,96.0,943.4
2020-07-21,1,Tue,98.0,943.5
2020-07-21,2,Tue,94.0,943.6
2020-07-21,3,Tue,93.0,943.7
2020-07-21,4,Tue,93.0,943.8
2020-07-21,5,Tue,96.0,943.8
2020-07-21,6,Tue,108.0,943.9
2020-07-21,7,Tue,116.0,944.0
2020-07-21,8,Tue,160.0,944.1
2020-07-21,9,Tue,173.0,944.2
2020-07-21,10,Tue,186.0,944.4
2020-07-21,11,Tue,173.0,944.6
2020-07-21,12,Tue,160.0,944.7
2020-07-21,13,Tue,180.0,944.9
2020-07-21,14,Tue,176.0,945.0
2020-07-21,15,Tue,176.0,945.2
2020-07-21,16,Tue,175.0,945.4
2020-07-21,17,Tue,160.0,945.5
2020-07-21,18,Tue,153.0,945.7
2020-07-21,19,Tue,111.0,945.8
2020-07-21,20,Tue,110.0,945.9
2020-07-21,21,Tue,103.0,946.0
2020-07-21,22,Tue,103.0,946.1
2020-07-21,23,Tue,102.0,946.2
2020-07-22,0,Wed,94.0,946.3
2020-07-22,1,Wed,97.0,946.4
2020-07-22,2,Wed,105.0,946.4
2020-07-22,3,Wed,93.0,946.5
2020-07-22,4,Wed,96.0,946.6
2020-07-22,5,Wed,94.0,946.7
2020-07-22,6,Wed,101.0,946.8
2020-07-22,7,Wed,120.0,946.9
2020-07-22,8,Wed,156.0,947.0
2020-07-22,9,Wed,199.0,947.1
2020-07-22,10,Wed,172.0,947.2
2020-07-22,11,Wed,172.0,947.4
2020-07-22,12,Wed,170.0,947.6
2020-07-22,13,Wed,174.0,947.7
2020-07-22,14,Wed,171.0,947.9
2020-07-22,15,Wed,177.0,948.0
2020-07-22,16,Wed,175.0,948.2
2020-07-22,17,Wed,166.0,948.3
2020-07-22,18,Wed,149.0,948.5
2020-07-22,19,Wed,123.0,948.6
2020-07-22,20,Wed,114.0,948.7
2020-07-22,21,Wed,110.0,948.8
2020-07-22,22,Wed,106.0,948.9
2020-07-22,23,Wed,97.0,949.0
2020-07-23,0,Thu,108.0,949.1
2020-07-23,1,Thu,93.0,949.2
2020-07-23,2,Thu,104.0,949.3
2020-07-23,3,Thu,106.0,949.4
2020-07-23,4,Thu,95.0,949.4
2020-07-23,5,Thu,94.0,949.5
2020-07-23,6,Thu,102.0,949.6
2020-07-23,7,Thu,113.0,949.7
2020-07-23,8,Thu,154.0,949.8
2020-07-23,9,Thu,182.0,949.9
2020-07-23,10,Thu,189.0,950.1
2020-07-23,11,Thu,168.0,950.2
2020-07-23,12,Thu,163.0,950.4
2020-07-23,13,Thu,164.0,950.5
2020-07-23,14,Thu,171.0,950.7
2020-07-23,15,Thu,167.0,950.9
2020-07-23,16,Thu,169.0,951.0
2020-07-23,17,Thu,166.0,951.2
2020-07-23,18,Thu,145.0,951.3
2020-07-23,19,Thu,124.0,951.4
2020-07-23,20,Thu,113.0,951.5
2020-07-23,21,Thu,112.0,951.6
2020-07-23,22,Thu,108.0,951.7
2020-07-23,23,Thu,102.0,951.8
2020-07-25,0,Sat,106.0,954.7
2020-07-25,1,Sat,94.0,954.7
2020-07-25,2,Sat,97.0,954.8
2020-07-25,3,Sat,94.0,954.9
2020-07-25,4,Sat,93.0,955.0
2020-07-25,5,Sat,93.0,955.1
2020-07-25,6,Sat,94.0,955.2
2020-07-25,7,Sat,92.0,955.2
2020-07-25,8,Sat,104.0,955.3
2020-07-25,9,Sat,101.0,955.4
2020-07-25,10,Sat,114.0,955.5
2020-07-25,11,Sat,108.0,955.6
2020-07-25,12,Sat,103.0,955.7
2020-07-25,13,Sat,105.0,955.8
2020-07-25,14,Sat,117.0,955.9
2020-07-25,15,Sat,109.0,956.0
2020-07-25,16,Sat,102.0,956.1
2020-07-25,17,Sat,109.0,956.2
2020-07-25,18,Sat,112.0,956.2
2020-07-25,19,Sat,102.0,956.3
2020-07-25,20,Sat,97.0,956.4
2020-07-25,21,Sat,93.0,956.5
2020-07-25,22,Sat,96.0,956.6
2020-07-25,23,Sat,91.0,956.7
2020-07-26,0,Sun,89.0,956.8
2020-07-26,1,Sun,93.0,956.8
2020-07-26,2,Sun,93.0,956.9
2020-07-26,3,Sun,93.0,957.0
2020-07-26,4,Sun,93.0,957.1
2020-07-26,5,Sun,92.0,957.2
2020-07-26,6,Sun,93.0,957.3
2020-07-26,7,Sun,96.0,957.3
2020-07-26,8,Sun,95.0,957.4
2020-07-26,9,Sun,96.0,957.5
2020-07-26,10,Sun,93.0,957.6
2020-07-26,11,Sun,94.0,957.7
2020-07-26,12,Sun,96.0,957.7
2020-07-26,13,Sun,100.0,957.8
2020-07-26,14,Sun,104.0,957.9
2020-07-26,15,Sun,123.0,958.0
2020-07-26,16,Sun,120.0,958.1
2020-07-26,17,Sun,118.0,958.2
2020-07-26,18,Sun,102.0,958.3
2020-07-26,19,Sun,100.0,958.4
2020-07-26,20,Sun,105.0,958.5
2020-07-26,21,Sun,96.0,958.6
2020-07-26,22,Sun,98.0,958.7
2020-07-26,23,Sun,98.0,958.7
2020-07-27,0,Mon,92.0,958.8
2020-07-27,1,Mon,89.0,958.9
2020-07-27,2,Mon,91.0,959.0
2020-07-27,3,Mon,88.0,959.1
2020-07-27,4,Mon,89.0,959.2
