2020-06-01,0,Mon,520.0,460.5
2020-06-01,1,Mon,444.0,461.0
2020-06-01,2,Mon,446.0,461.4
2020-06-01,3,Mon,510.0,461.8
2020-06-01,4,Mon,450.0,462.3
2020-06-01,5,Mon,431.0,462.7
2020-06-01,6,Mon,454.0,463.1
2020-06-01,7,Mon,495.0,463.5
2020-06-01,8,Mon,543.0,464.0
2020-06-01,9,Mon,601.0,464.4
2020-06-01,10,Mon,627.0,465.0
2020-06-01,11,Mon,582.0,465.5
2020-06-01,12,Mon,538.0,466.0
2020-06-01,13,Mon,544.0,466.5
2020-06-01,14,Mon,513.0,467.0
2020-06-01,15,Mon,544.0,467.4
2020-06-01,16,Mon,518.0,467.9
2020-06-01,17,Mon,470.0,468.3
2020-06-01,18,Mon,469.0,468.8
2020-06-01,19,Mon,446.0,469.2
2020-06-01,20,Mon,474.0,469.6
2020-06-01,21,Mon,467.0,470.0
2020-06-01,22,Mon,434.0,470.4
2020-06-01,23,Mon,478.0,470.8
2020-06-02,0,Tue,429.0,471.2
2020-06-02,1,Tue,430.0,471.6
2020-06-02,2,Tue,395.0,472.0
2020-06-02,3,Tue,432.0,472.4
2020-06-02,4,Tue,386.0,472.8
2020-06-02,5,Tue,377.0,473.1
2020-06-02,6,Tue,389.0,473.5
2020-06-02,7,Tue,411.0,473.8
2020-06-02,8,Tue,409.0,474.2
2020-06-02,9,Tue,519.0,474.6
2020-06-02,10,Tue,549.0,475.0
2020-06-02,11,Tue,489.0,475.5
2020-06-02,12,Tue,476.0,475.9
2020-06-02,13,Tue,499.0,476.3
2020-06-02,14,Tue,518.0,476.8
2020-06-02,15,Tue,512.0,477.3
2020-06-02,16,Tue,596.0,477.7
2020-06-02,17,Tue,501.0,478.2
2020-06-02,18,Tue,494.0,478.7
2020-06-02,19,Tue,514.0,479.2
2020-06-02,20,Tue,488.0,479.6
2020-06-02,21,Tue,545.0,480.1
2020-06-02,22,Tue,472.0,480.6
2020-06-02,23,Tue,508.0,481.0
2020-06-03,0,Wed,492.0,481.5
2020-06-03,1,Wed,488.0,481.9
2020-06-03,2,Wed,488.0,482.3
2020-06-03,3,Wed,411.0,482.7
2020-06-03,4,Wed,414.0,483.1
2020-06-03,5,Wed,472.0,483.5
2020-06-03,6,Wed,460.0,483.9
2020-06-03,7,Wed,427.0,484.4
2020-06-03,8,Wed,559.0,484.8
2020-06-03,9,Wed,556.0,485.2
2020-06-03,10,Wed,613.0,485.8
2020-06-03,11,Wed,597.0,486.3
2020-06-03,12,Wed,570.0,486.8
2020-06-03,13,Wed,614.0,487.4
2020-06-03,14,Wed,562.0,487.9
2020-06-03,15,Wed,662.0,488.4
2020-06-03,16,Wed,587.0,489.0
2020-06-03,17,Wed,582.0,489.6
2020-06-03,18,Wed,580.0,490.1
2020-06-03,19,Wed,510.0,490.6
2020-06-03,20,Wed,551.0,491.1
2020-06-03,21,Wed,497.0,491.6
2020-06-03,22,Wed,477.0,492.1
2020-06-03,23,Wed,518.0,492.6
2020-06-04,0,Thu,499.0,493.0
2020-06-04,1,Thu,504.0,493.5
2020-06-04,2,Thu,440.0,493.9
2020-06-04,3,Thu,442.0,494.3
2020-06-04,4,Thu,482.0,494.7
2020-06-04,5,Thu,441.0,495.2
2020-06-04,6,Thu,449.0,495.6
2020-06-04,7,Thu,455.0,496.0
2020-06-04,8,Thu,512.0,496.5
2020-06-04,9,Thu,612.0,496.9
2020-06-04,10,Thu,601.0,497.5
2020-06-04,11,Thu,648.0,498.0
2020-06-04,12,Thu,582.0,498.6
2020-06-04,13,Thu,645.0,499.1
2020-06-04,14,Thu,636.0,499.7
2020-06-04,15,Thu,663.0,500.3
2020-06-04,16,Thu,645.0,500.9
2020-06-04,17,Thu,627.0,501.5
2020-06-04,18,Thu,535.0,502.1
2020-06-04,19,Thu,550.0,502.6
2020-06-04,20,Thu,548.0,503.1
2020-06-04,21,Thu,504.0,503.6
2020-06-04,22,Thu,533.0,504.1
2020-06-04,23,Thu,475.0,504.6
2020-06-05,0,Fri,525.0,505.0
2020-06-05,1,Fri,466.0,505.5
2020-06-05,2,Fri,457.0,505.9
2020-06-05,3,Fri,497.0,506.4
2020-06-05,4,Fri,445.0,506.8
2020-06-05,5,Fri,436.0,507.2
2020-06-05,6,Fri,443.0,507.7
2020-06-05,7,Fri,499.0,508.1
2020-06-05,8,Fri,547.0,508.5
2020-06-05,9,Fri,577.0,509.0
2020-06-05,10,Fri,641.0,509.5
2020-06-05,11,Fri,635.0,510.1
2020-06-05,12,Fri,613.0,510.7
2020-06-05,13,Fri,654.0,511.3
2020-06-05,14,Fri,709.0,511.8
2020-06-05,15,Fri,709.0,512.5
2020-06-05,16,Fri,659.0,513.1
2020-06-05,17,Fri,655.0,513.7
2020-06-05,18,Fri,558.0,514.3
2020-06-05,19,Fri,567.0,514.8
2020-06-05,20,Fri,507.0,515.4
2020-06-05,21,Fri,529.0,515.8
2020-06-05,22,Fri,518.0,516.3
2020-06-05,23,Fri,449.0,516.8
2020-06-06,0,Sat,490.0,517.2
2020-06-06,1,Sat,423.0,517.6
2020-06-06,2,Sat,478.0,518.0
2020-06-06,3,Sat,418.0,518.5
2020-06-06,4,Sat,444.0,518.9
2020-06-06,5,Sat,435.0,519.3
2020-06-06,6,Sat,482.0,519.7
2020-06-06,7,Sat,433.0,520.1
2020-06-06,8,Sat,437.0,520.6
2020-06-06,9,Sat,484.0,521.0
2020-06-06,10,Sat,434.0,521.4
2020-06-06,11,Sat,482.0,521.8
2020-06-06,12,Sat,461.0,522.2
2020-06-06,13,Sat,475.0,522.6
2020-06-06,14,Sat,541.0,523.1
2020-06-06,15,Sat,499.0,523.5
2020-06-06,16,Sat,540.0,524.0
2020-06-06,17,Sat,544.0,524.5
2020-06-06,18,Sat,485.0,525.0
2020-06-06,19,Sat,523.0,525.4
2020-06-06,20,Sat,470.0,525.9
2020-06-06,21,Sat,476.0,526.3
2020-06-06,22,Sat,491.0,526.8
2020-06-06,23,Sat,456.0,527.2
2020-06-07,0,Sun,492.0,527.7
2020-06-07,1,Sun,444.0,528.1
2020-06-07,2,Sun,494.0,528.5
2020-06-07,3,Sun,481.0,528.9
2020-06-07,4,Sun,429.0,529.4
2020-06-07,5,Sun,435.0,529.8
2020-06-07,6,Sun,459.0,530.2
2020-06-07,7,Sun,481.0,530.6
2020-06-07,8,Sun,448.0,531.0
2020-06-07,9,Sun,491.0,531.5
2020-06-07,10,Sun,491.0,531.9
2020-06-07,11,Sun,410.0,532.3
2020-06-07,12,Sun,461.0,532.7
2020-06-07,13,Sun,505.0,533.1
2020-06-07,14,Sun,505.0,533.5
2020-06-07,15,Sun,489.0,533.9
2020-06-07,16,Sun,477.0,534.4
2020-06-07,17,Sun,541.0,534.8
2020-06-07,18,Sun,482.0,535.3
2020-06-07,19,Sun,502.0,535.7
2020-06-07,20,Sun,523.0,536.2
2020-06-07,21,Sun,477.0,536.6
2020-06-07,22,Sun,523.0,537.1
2020-06-07,23,Sun,517.0,537.6
2020-06-08,0,Mon,506.0,538.0
2020-06-08,1,Mon,433.0,538.4
2020-06-08,2,Mon,492.0,538.9
2020-06-08,3,Mon,442.0,539.3
2020-06-08,4,Mon,437.0,539.7
2020-06-08,5,Mon,436.0,540.1
2020-06-08,6,Mon,502.0,540.5
2020-06-08,7,Mon,472.0,541.0
2020-06-08,8,Mon,549.0,541.4
2020-06-08,9,Mon,658.0,541.9
2020-06-08,10,Mon,637.0,542.5
2020-06-08,11,Mon,639.0,543.0
2020-06-08,12,Mon,684.0,543.6
2020-06-08,13,Mon,659.0,544.2
2020-06-08,14,Mon,674.0,544.8
2020-06-08,15,Mon,641.0,545.4
2020-06-08,16,Mon,669.0,546.0
2020-06-08,17,Mon,586.0,546.6
2020-06-08,18,Mon,570.0,547.2
2020-06-08,19,Mon,598.0,547.7
2020-06-08,20,Mon,541.0,548.2
2020-06-08,21,Mon,573.0,548.7
2020-06-08,22,Mon,504.0,549.2
2020-06-08,23,Mon,519.0,549.7
2020-06-09,0,Tue,523.0,550.2
2020-06-09,1,Tue,506.0,550.6
2020-06-09,2,Tue,455.0,551.1
2020-06-09,3,Tue,445.0,551.5
2020-06-09,4,Tue,503.0,551.9
2020-06-09,5,Tue,435.0,552.4
2020-06-09,6,Tue,436.0,552.8
2020-06-09,7,Tue,479.0,553.2
2020-06-09,8,Tue,592.0,553.6
2020-06-09,9,Tue,605.0,554.1
2020-06-09,10,Tue,658.0,554.6
2020-06-09,11,Tue,638.0,555.2
2020-06-09,12,Tue,588.0,555.8
2020-06-09,13,Tue,646.0,556.3
2020-06-09,14,Tue,688.0,556.9
2020-06-09,15,Tue,670.0,557.5
2020-06-09,16,Tue,652.0,558.1
2020-06-09,17,Tue,643.0,558.7
2020-06-09,18,Tue,565.0,559.3
2020-06-09,19,Tue,598.0,559.8
2020-06-09,20,Tue,536.0,560.4
2020-06-09,21,Tue,565.0,560.9
2020-06-09,22,Tue,507.0,561.4
2020-06-09,23,Tue,540.0,561.9
2020-06-10,0,Wed,523.0,562.3
2020-06-10,1,Wed,552.0,562.8
2020-06-10,2,Wed,493.0,563.3
2020-06-10,3,Wed,479.0,563.8
2020-06-10,4,Wed,524.0,564.2
2020-06-10,5,Wed,464.0,564.7
2020-06-10,6,Wed,477.0,565.1
2020-06-10,7,Wed,526.0,565.6
2020-06-10,8,Wed,561.0,566.1
2020-06-10,9,Wed,653.0,566.6
2020-06-10,10,Wed,720.0,567.2
2020-06-10,11,Wed,674.0,567.8
2020-06-10,12,Wed,722.0,568.4
2020-06-10,13,Wed,702.0,569.1
2020-06-10,14,Wed,683.0,569.7
2020-06-10,15,Wed,684.0,570.3
