month,date,time,day,temp,humid,active_power,active_energy
7,11,2,0,22.4,97.0,280.0,718.8
7,11,3,0,22.4,97.0,243.0,719.1
7,11,4,0,22.0,99.0,237.0,719.3
7,11,5,0,22.2,99.0,213.0,719.5
7,11,6,0,22.5,98.0,228.0,719.7
7,11,7,0,22.6,98.0,224.0,719.9
7,11,8,0,23.0,98.0,223.0,720.1
7,11,9,0,23.6,96.0,235.0,720.3
7,11,10,0,25.0,91.0,247.0,720.5
7,11,11,0,26.7,79.0,235.0,720.7
7,11,12,0,26.9,74.0,252.0,720.9
7,11,13,0,28.0,75.0,261.0,721.2
7,11,14,0,27.4,78.0,263.0,721.4
7,11,15,0,27.7,77.0,262.0,721.6
7,11,16,0,27.7,75.0,281.0,721.9
7,11,17,0,27.8,81.0,293.0,722.1
7,11,18,0,27.2,81.0,313.0,722.4
7,11,19,0,26.7,82.0,315.0,722.7
7,11,20,0,25.4,89.0,334.0,723.0
7,11,21,0,25.1,94.0,325.0,723.3
7,11,22,0,24.7,94.0,316.0,723.6
7,11,23,0,24.8,93.0,319.0,723.9
7,12,0,0,24.1,88.0,302.0,724.2
7,12,1,0,23.7,86.0,291.0,724.4
7,12,3,0,23.3,85.0,240.0,725.0
7,12,4,0,23.2,91.0,214.0,725.2
7,12,5,0,23.3,87.0,204.0,725.4
7,12,6,0,23.1,89.0,213.0,725.6
7,12,7,0,23.0,91.0,203.0,725.8
7,12,8,0,23.4,90.0,209.0,725.9
7,12,9,0,23.6,89.0,227.0,726.1
7,12,10,0,23.2,94.0,238.0,726.3
7,12,11,0,22.3,95.0,266.0,726.6
7,12,12,0,21.9,98.0,263.0,726.8
7,12,13,0,22.6,98.0,283.0,727.0
7,12,14,0,21.6,98.0,270.0,727.3
7,12,15,0,21.4,99.0,274.0,727.5
7,12,16,0,20.9,99.0,291.0,727.8
7,12,17,0,20.8,99.0,290.0,728.1
7,12,18,0,20.9,99.0,308.0,728.3
7,12,19,0,20.2,99.0,299.0,728.6
7,12,20,0,20.4,98.0,313.0,728.9
7,12,21,0,20.3,98.0,315.0,729.2
7,12,22,0,21.0,96.0,318.0,729.5
7,12,23,0,21.0,96.0,303.0,729.8
7,13,0,1,20.3,98.0,314.0,730.1
7,13,1,1,20.5,99.0,248.0,730.3
7,13,2,1,20.2,99.0,234.0,730.6
7,13,4,1,20.1,99.0,210.0,731.0
7,13,5,1,20.3,99.0,203.0,731.2
7,13,6,1,20.3,99.0,190.0,731.3
7,13,7,1,20.5,99.0,226.0,731.5
7,13,8,1,20.8,99.0,326.0,731.7
7,13,9,1,20.8,99.0,305.0,732.0
7,13,10,1,20.9,99.0,283.0,732.3
7,13,11,1,20.9,99.0,291.0,732.5
7,13,12,1,21.4,99.0,307.0,732.7
7,13,13,1,23.4,99.0,280.0,733.0
7,13,14,1,25.5,98.0,261.0,733.2
7,13,15,1,25.3,94.0,224.0,733.5
7,13,16,1,24.1,92.0,217.0,733.7
7,13,17,1,23.9,94.0,245.0,733.9
7,13,18,1,23.1,96.0,284.0,734.1
7,13,19,1,22.2,97.0,279.0,734.3
7,13,20,1,21.3,98.0,286.0,734.6
7,13,21,1,20.7,99.0,290.0,734.8
7,13,22,1,20.3,99.0,294.0,735.1
7,13,23,1,20.3,99.0,286.0,735.4
7,14,0,1,20.1,99.0,279.0,735.7
7,14,1,1,19.7,99.0,258.0,735.9
7,14,2,1,20.0,99.0,230.0,736.1
7,14,3,1,19.5,99.0,220.0,736.4
7,15,6,1,18.9,99.0,179.0,742.5
7,15,7,1,19.1,99.0,214.0,742.7
7,15,8,1,19.5,99.0,294.0,742.9
7,15,9,1,19.7,99.0,264.0,743.1
7,15,10,1,20.0,99.0,269.0,743.3
7,15,11,1,21.0,98.0,255.0,743.5
7,15,12,1,20.5,99.0,266.0,743.8
7,15,13,1,21.4,98.0,281.0,744.0
7,15,14,1,21.5,98.0,238.0,744.3
7,15,15,1,21.4,96.0,199.0,744.4
7,15,16,1,21.2,96.0,210.0,744.6
7,15,17,1,20.6,98.0,258.0,744.8
7,15,18,1,19.7,99.0,279.0,745.0
7,15,19,1,19.7,99.0,278.0,745.3
7,15,20,1,19.3,99.0,303.0,745.5
7,15,21,1,19.4,99.0,288.0,745.8
7,15,22,1,19.5,99.0,287.0,746.1
7,15,23,1,19.5,99.0,272.0,746.3
7,16,0,1,19.4,99.0,264.0,746.6
7,16,1,1,19.3,99.0,259.0,746.8
7,16,2,1,19.2,99.0,236.0,747.1
7,16,3,1,19.1,99.0,212.0,747.3
7,16,4,1,19.5,99.0,199.0,747.5
7,16,5,1,19.4,99.0,190.0,747.7
7,16,7,1,20.0,99.0,212.0,748.0
7,16,8,1,20.6,98.0,251.0,748.2
7,16,9,1,21.9,94.0,238.0,748.4
7,16,10,1,22.7,92.0,255.0,748.6
7,16,11,1,23.4,82.0,241.0,748.8
7,16,12,1,24.3,80.0,242.0,749.0
7,16,13,1,24.8,82.0,275.0,749.2
7,16,14,1,25.7,76.0,219.0,749.4
7,16,15,1,26.2,72.0,192.0,749.6
7,16,16,1,27.8,65.0,170.0,749.7
7,16,17,1,27.5,64.0,227.0,749.9
7,16,18,1,25.2,82.0,252.0,750.1
7,16,19,1,25.6,79.0,254.0,750.3
7,16,20,1,23.9,88.0,269.0,750.5
7,16,21,1,23.2,94.0,284.0,750.8
7,16,22,1,22.7,95.0,281.0,751.0
7,16,23,1,22.1,96.0,285.0,751.3
7,17,0,1,22.0,96.0,255.0,751.6
7,17,1,1,21.9,96.0,254.0,751.8
7,17,2,1,21.8,96.0,236.0,752.0
7,17,3,1,21.5,97.0,218.0,752.2
7,17,4,1,21.2,97.0,194.0,752.4
7,17,5,1,20.8,99.0,189.0,752.6
7,17,6,1,20.9,99.0,190.0,752.8
7,17,8,1,21.9,97.0,276.0,753.1
7,17,9,1,22.6,95.0,248.0,753.4
7,17,10,1,23.7,91.0,270.0,753.6
7,17,11,1,25.4,82.0,268.0,753.8
7,17,12,1,26.1,74.0,303.0,754.0
7,17,13,1,28.1,67.0,291.0,754.2
7,17,14,1,28.5,60.0,222.0,754.5
7,17,15,1,29.9,54.0,226.0,754.6
7,17,16,1,28.0,69.0,213.0,754.8
7,17,17,1,27.1,75.0,245.0,755.0
7,17,18,1,26.8,74.0,277.0,755.2
7,17,19,1,25.6,77.0,261.0,755.5
7,17,20,1,24.9,79.0,290.0,755.7
7,17,21,1,24.3,85.0,287.0,756.0
7,17,22,1,23.6,91.0,291.0,756.2
7,17,23,1,23.3,94.0,280.0,756.5
7,18,0,0,23.1,94.0,279.0,756.8
7,18,1,0,22.6,94.0,268.0,757.0
7,18,2,0,22.3,92.0,254.0,757.3
7,18,3,0,22.0,94.0,227.0,757.5
7,18,4,0,21.8,94.0,204.0,757.7
7,18,5,0,21.6,95.0,195.0,757.9
7,18,6,0,21.6,94.0,193.0,758.1
7,18,7,0,21.7,90.0,195.0,758.3
7,19,10,0,26.6,84.0,233.0,764.0
7,19,11,0,26.4,87.0,250.0,764.2
7,19,12,0,26.3,90.0,272.0,764.5
7,19,13,0,27.5,83.0,307.0,764.7
7,19,14,0,28.1,84.0,280.0,765.0
7,19,15,0,28.3,83.0,295.0,765.2
7,19,16,0,27.6,87.0,300.0,765.5
7,19,17,0,28.3,82.0,340.0,765.8
7,19,18,0,28.2,82.0,362.0,766.1
7,19,19,0,27.8,86.0,342.0,766.4
7,19,20,0,27.4,89.0,361.0,766.7
7,19,21,0,27.0,92.0,355.0,767.0
7,19,22,0,26.8,94.0,355.0,767.4
7,19,23,0,26.8,94.0,353.0,767.7
7,20,0,1,27.1,93.0,340.0,768.0
7,20,1,1,27.0,93.0,299.0,768.3
7,20,2,1,27.1,91.0,270.0,768.6
7,20,3,1,26.8,93.0,250.0,768.9
7,20,4,1,26.5,95.0,238.0,769.1
7,20,5,1,25.4,98.0,250.0,769.3
7,20,6,1,25.3,98.0,224.0,769.5
7,20,7,1,25.4,97.0,246.0,769.7
7,20,8,1,24.1,99.0,338.0,769.9
7,20,9,1,24.1,99.0,321.0,770.2
7,21,12,1,27.9,66.0,294.0,776.7
7,21,13,1,28.2,66.0,310.0,777.0
7,21,14,1,28.5,73.0,266.0,777.2
7,21,15,1,28.3,67.0,226.0,777.4
7,21,16,1,28.9,71.0,215.0,777.6
7,21,17,1,27.8,76.0,267.0,777.8
7,21,18,1,27.2,78.0,326.0,778.1
7,21,19,1,26.8,82.0,316.0,778.3
7,21,20,1,26.0,91.0,333.0,778.6
7,21,21,1,24.1,99.0,329.0,778.9
7,21,22,1,23.6,99.0,347.0,779.2
7,21,23,1,23.5,99.0,328.0,779.6
7,22,0,1,22.8,99.0,331.0,779.9
7,22,1,1,23.0,99.0,291.0,780.2
7,22,2,1,23.1,99.0,259.0,780.4
7,22,3,1,22.7,99.0,249.0,780.7
7,22,4,1,22.8,99.0,228.0,780.9
7,22,5,1,22.6,99.0,217.0,781.1
7,22,6,1,22.8,99.0,218.0,781.3
7,22,7,1,23.1,99.0,236.0,781.5
7,22,8,1,23.8,99.0,300.0,781.7
7,22,9,1,24.0,99.0,318.0,782.0
7,22,10,1,23.8,99.0,299.0,782.3
7,22,11,1,23.5,99.0,298.0,782.5
7,22,13,1,23.5,99.0,338.0,783.1
7,22,14,1,23.6,99.0,280.0,783.4
7,22,15,1,23.5,99.0,270.0,783.6
7,22,16,1,23.2,99.0,247.0,783.8
7,22,17,1,22.9,99.0,266.0,784.1
7,22,18,1,22.8,99.0,300.0,784.3
7,22,19,1,22.9,99.0,275.0,784.6
7,22,20,1,22.3,99.0,295.0,784.8
7,22,21,1,22.3,99.0,294.0,785.1
7,22,22,1,22.3,99.0,300.0,785.3
7,22,23,1,22.4,99.0,299.0,785.6
7,23,0,1,22.3,99.0,303.0,785.9
7,23,1,1,22.2,99.0,282.0,786.2
7,23,2,1,22.0,99.0,264.0,786.5
7,23,3,1,21.9,99.0,238.0,786.7
7,23,4,1,21.7,99.0,223.0,786.9
7,23,5,1,21.7,99.0,216.0,787.1
7,23,6,1,21.7,99.0,215.0,787.3
7,23,7,1,21.6,99.0,226.0,787.5
7,23,8,1,21.5,99.0,310.0,787.7
7,23,9,1,21.8,99.0,290.0,788.0
7,23,10,1,21.7,99.0,301.0,788.2
7,23,11,1,22.1,99.0,271.0,788.5
7,23,12,1,22.8,99.0,268.0,788.7
7,23,14,1,23.0,99.0,259.0,789.2
7,23,15,1,24.5,97.0,229.0,789.4
7,23,16,1,24.9,95.0,228.0,789.6
7,23,17,1,23.9,98.0,250.0,789.8
7,23,18,1,24.1,98.0,282.0,790.1
7,23,19,1,23.9,99.0,299.0,790.3
7,23,20,1,23.3,99.0,299.0,790.6
7,23,21,1,23.0,99.0,294.0,790.9
7,23,22,1,23.4,97.0,300.0,791.1
7,23,23,1,22.5,97.0,295.0,791.4
7,25,0,0,20.9,99.0,278.0,797.3
7,25,1,0,20.7,99.0,267.0,797.6
7,25,2,0,20.6,99.0,243.0,797.8
7,25,3,0,20.5,99.0,231.0,798.1
7,25,4,0,20.3,99.0,214.0,798.3
7,25,5,0,20.3,99.0,206.0,798.5
