month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,1788.4,473.0
6,1,2,1,19.2,94.0,1770.9,475.0
6,1,3,1,19.1,96.0,1820.2,477.0
6,1,4,1,18.6,98.0,1750.9,478.0
6,1,5,1,18.6,97.0,1680.6,480.0
6,1,6,1,18.7,96.0,1721.0,482.0
6,1,7,1,18.9,95.0,1820.5,483.0
6,1,8,1,19.6,91.0,2170.7,485.0
6,1,9,1,20.1,88.0,2316.1,487.0
6,1,10,1,20.9,78.0,2267.0,489.0
6,1,11,1,23.1,64.0,2301.0,491.0
6,1,12,1,23.5,52.0,2272.7,494.0
6,1,13,1,25.2,43.0,2309.6,496.0
6,1,14,1,25.5,39.0,2240.5,498.0
6,1,15,1,25.9,33.0,2352.1,500.0
6,1,16,1,25.4,27.0,2347.9,502.0
6,1,17,1,24.9,28.0,2304.7,504.0
6,1,18,1,24.5,25.0,2160.9,507.0
6,1,19,1,22.7,43.0,2049.0,509.0
6,1,20,1,21.0,47.0,2038.3,511.0
6,1,21,1,19.4,56.0,1975.1,513.0
6,1,22,1,18.7,58.0,1936.4,515.0
6,1,23,1,18.3,64.0,1890.5,516.0
6,2,0,1,17.6,69.0,1800.5,518.0
6,2,2,1,16.2,69.0,1684.2,522.0
6,2,3,1,15.5,71.0,1721.0,523.0
6,2,4,1,14.9,87.0,1666.8,525.0
6,2,5,1,14.4,92.0,1613.8,526.0
6,2,6,1,14.8,90.0,1613.5,528.0
6,2,7,1,15.6,82.0,1669.0,530.0
6,2,8,1,17.4,68.0,1925.2,531.0
6,2,9,1,20.2,53.0,2107.8,533.0
6,2,10,1,22.1,41.0,2210.1,535.0
6,2,11,1,25.6,36.0,2224.6,537.0
6,2,12,1,26.3,31.0,2157.0,539.0
6,2,13,1,26.6,24.0,2359.1,541.0
6,2,14,1,27.2,24.0,2377.9,543.0
6,2,15,1,27.6,28.0,2468.6,546.0
6,2,16,1,26.7,36.0,2472.8,548.0
6,2,17,1,26.0,49.0,2431.1,550.0
6,2,18,1,24.7,53.0,2367.8,553.0
6,2,19,1,23.3,61.0,2194.1,555.0
6,2,20,1,22.3,72.0,2128.6,557.0
6,2,21,1,21.2,79.0,2167.0,559.0
6,2,22,1,20.3,83.0,2040.2,561.0
6,2,23,1,19.7,87.0,1951.9,563.0
6,3,0,1,19.9,85.0,1920.7,565.0
6,3,1,1,19.8,83.0,1933.4,567.0
6,3,3,1,19.9,84.0,1761.3,570.0
6,3,4,1,18.8,93.0,1773.1,572.0
6,3,5,1,18.3,96.0,1756.2,574.0
