month,date,time,day,temp,humid,active_power,active_energy
7,11,2,0,22.4,97.0,759.0,307.0
7,11,3,0,22.4,97.0,790.0,307.6
7,11,4,0,22.0,99.0,784.0,308.3
7,11,5,0,22.2,99.0,760.0,308.9
7,11,6,0,22.5,98.0,719.0,309.6
7,11,7,0,22.6,98.0,770.0,310.2
7,11,8,0,23.0,98.0,772.0,310.9
7,11,9,0,23.6,96.0,806.0,311.5
7,11,10,0,25.0,91.0,796.0,312.2
7,11,11,0,26.7,79.0,768.0,312.8
7,11,12,0,26.9,74.0,844.0,313.5
7,11,13,0,28.0,75.0,799.0,314.2
7,11,14,0,27.4,78.0,839.0,314.9
7,11,15,0,27.7,77.0,757.0,315.5
7,11,16,0,27.7,75.0,753.0,316.2
7,11,17,0,27.8,81.0,821.0,316.9
7,11,18,0,27.2,81.0,779.0,317.6
7,11,19,0,26.7,82.0,754.0,318.2
7,11,20,0,25.4,89.0,779.0,318.9
7,11,21,0,25.1,94.0,819.0,319.6
7,11,22,0,24.7,94.0,811.0,320.2
7,11,23,0,24.8,93.0,763.0,320.9
7,12,0,0,24.1,88.0,733.0,321.6
7,12,1,0,23.7,86.0,766.0,322.2
7,12,3,0,23.3,85.0,762.0,323.5
7,12,4,0,23.2,91.0,762.0,324.1
7,12,5,0,23.3,87.0,705.0,324.8
7,12,6,0,23.1,89.0,770.0,325.4
7,12,7,0,23.0,91.0,785.0,326.0
7,12,8,0,23.4,90.0,784.0,326.7
7,12,9,0,23.6,89.0,729.0,327.3
7,12,10,0,23.2,94.0,745.0,328.0
7,12,11,0,22.3,95.0,761.0,328.6
7,12,12,0,21.9,98.0,763.0,329.2
7,12,13,0,22.6,98.0,813.0,329.9
7,12,14,0,21.6,98.0,760.0,330.5
7,12,15,0,21.4,99.0,778.0,331.2
7,12,16,0,20.9,99.0,804.0,331.8
7,12,17,0,20.8,99.0,729.0,332.5
7,12,18,0,20.9,99.0,776.0,333.2
7,12,19,0,20.2,99.0,776.0,333.8
7,12,20,0,20.4,98.0,752.0,334.4
7,12,21,0,20.3,98.0,730.0,335.0
7,12,22,0,21.0,96.0,749.0,335.7
7,12,23,0,21.0,96.0,707.0,336.3
7,13,0,1,20.3,98.0,799.0,336.9
7,13,1,1,20.5,99.0,754.0,337.6
7,13,2,1,20.2,99.0,756.0,338.2
7,13,4,1,20.1,99.0,737.0,339.5
7,13,5,1,20.3,99.0,748.0,340.1
7,13,6,1,20.3,99.0,798.0,340.7
7,13,7,1,20.5,99.0,757.0,341.3
7,13,8,1,20.8,99.0,806.0,341.9
7,13,9,1,20.8,99.0,846.0,342.6
7,13,10,1,20.9,99.0,894.0,343.3
7,13,11,1,20.9,99.0,890.0,344.1
7,13,12,1,21.4,99.0,876.0,344.9
7,13,13,1,23.4,99.0,1012.0,345.7
7,13,14,1,25.5,98.0,1044.0,346.5
7,13,15,1,25.3,94.0,972.0,347.4
7,13,16,1,24.1,92.0,983.0,348.2
7,13,17,1,23.9,94.0,1002.0,349.1
7,13,18,1,23.1,96.0,828.0,349.9
7,13,19,1,22.2,97.0,818.0,350.6
7,13,20,1,21.3,98.0,790.0,351.3
7,13,21,1,20.7,99.0,795.0,352.0
7,13,22,1,20.3,99.0,760.0,352.7
7,13,23,1,20.3,99.0,793.0,353.3
7,14,0,1,20.1,99.0,719.0,354.0
7,14,1,1,19.7,99.0,763.0,354.6
7,14,2,1,20.0,99.0,804.0,355.2
7,14,3,1,19.5,99.0,777.0,355.9
7,15,6,1,18.9,99.0,725.0,374.1
7,15,7,1,19.1,99.0,751.0,374.8
7,15,8,1,19.5,99.0,752.0,375.4
7,15,9,1,19.7,99.0,827.0,376.0
7,15,10,1,20.0,99.0,859.0,376.8
7,15,11,1,21.0,98.0,929.0,377.5
7,15,12,1,20.5,99.0,862.0,378.3
7,15,13,1,21.4,98.0,936.0,379.1
7,15,14,1,21.5,98.0,973.0,379.9
7,15,15,1,21.4,96.0,939.0,380.7
7,15,16,1,21.2,96.0,930.0,381.5
7,15,17,1,20.6,98.0,907.0,382.3
7,15,18,1,19.7,99.0,854.0,383.1
7,15,19,1,19.7,99.0,793.0,383.9
