month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,922.0,414.7
6,1,2,1,19.2,94.0,905.0,415.5
6,1,3,1,19.1,96.0,862.0,416.3
6,1,4,1,18.6,98.0,848.0,417.0
6,1,5,1,18.6,97.0,932.0,417.8
6,1,6,1,18.7,96.0,887.0,418.5
6,1,7,1,18.9,95.0,946.0,419.2
6,1,8,1,19.6,91.0,992.0,420.0
6,1,9,1,20.1,88.0,1005.0,420.8
6,1,10,1,20.9,78.0,1046.0,421.8
6,1,11,1,23.1,64.0,1031.0,422.7
6,1,12,1,23.5,52.0,1079.0,423.6
6,1,13,1,25.2,43.0,1086.0,424.5
6,1,14,1,25.5,39.0,1084.0,425.4
6,1,15,1,25.9,33.0,1037.0,426.3
6,1,16,1,25.4,27.0,988.0,427.2
6,1,17,1,24.9,28.0,1095.0,428.0
6,1,18,1,24.5,25.0,985.0,428.8
6,1,19,1,22.7,43.0,985.0,429.7
6,1,20,1,21.0,47.0,957.0,430.5
6,1,21,1,19.4,56.0,988.0,431.4
6,1,22,1,18.7,58.0,976.0,432.2
6,1,23,1,18.3,64.0,996.0,433.1
6,2,0,1,17.6,69.0,964.0,433.9
6,2,2,1,16.2,69.0,885.0,435.5
6,2,3,1,15.5,71.0,906.0,436.3
6,2,4,1,14.9,87.0,906.0,437.0
6,2,5,1,14.4,92.0,881.0,437.8
6,2,6,1,14.8,90.0,902.0,438.5
6,2,7,1,15.6,82.0,996.0,439.2
6,2,8,1,17.4,68.0,1051.0,440.0
6,2,9,1,20.2,53.0,990.0,440.8
6,2,10,1,22.1,41.0,1015.0,441.6
6,2,11,1,25.6,36.0,1059.0,442.5
6,2,12,1,26.3,31.0,1042.0,443.4
6,2,13,1,26.6,24.0,1120.0,444.3
6,2,14,1,27.2,24.0,1062.0,445.2
6,2,15,1,27.6,28.0,1086.0,446.2
6,2,16,1,26.7,36.0,1069.0,447.1
6,2,17,1,26.0,49.0,1129.0,448.0
6,2,18,1,24.7,53.0,1103.0,449.0
6,2,19,1,23.3,61.0,1091.0,450.0
6,2,20,1,22.3,72.0,1086.0,450.9
6,2,21,1,21.2,79.0,1061.0,451.9
6,2,22,1,20.3,83.0,1077.0,452.8
6,2,23,1,19.7,87.0,1034.0,453.7
6,3,0,1,19.9,85.0,1083.0,454.6
6,3,1,1,19.8,83.0,992.0,455.5
6,3,3,1,19.9,84.0,926.0,457.2
6,3,4,1,18.8,93.0,949.0,458.0
6,3,5,1,18.3,96.0,944.0,458.8
6,3,6,1,18.7,96.0,965.0,459.6
6,3,7,1,19.4,95.0,929.0,460.4
6,3,8,1,20.2,92.0,1022.0,461.3
6,3,9,1,20.6,91.0,1078.0,462.2
6,3,10,1,21.6,86.0,1120.0,463.2
6,3,11,1,22.6,86.0,1161.0,464.2
6,3,12,1,24.6,80.0,1149.0,465.2
6,3,13,1,24.8,75.0,1206.0,466.3
6,3,14,1,25.6,74.0,1176.0,467.4
6,3,15,1,26.7,66.0,1208.0,468.4
6,3,16,1,27.9,65.0,1168.0,469.5
6,3,17,1,27.4,60.0,1217.0,470.6
6,3,18,1,25.4,73.0,1212.0,471.6
6,3,19,1,24.2,80.0,1205.0,472.7
6,3,20,1,24.0,77.0,1204.0,473.8
6,3,21,1,23.8,81.0,1070.0,474.8
6,3,22,1,23.2,88.0,1110.0,475.8
6,3,23,1,22.5,94.0,1108.0,476.7
6,4,0,1,21.9,96.0,1100.0,477.7
6,4,1,1,21.8,96.0,1078.0,478.7
6,4,2,1,21.5,95.0,1025.0,479.6
6,5,5,1,20.6,98.0,952.0,505.9
6,5,6,1,20.3,98.0,927.0,506.7
6,5,7,1,20.8,97.0,988.0,507.6
6,5,8,1,22.3,94.0,1021.0,508.4
6,5,9,1,23.9,85.0,1154.0,509.3
6,5,10,1,25.4,81.0,1243.0,510.4
6,5,11,1,27.2,70.0,1251.0,511.5
6,5,12,1,28.7,60.0,1288.0,512.6
6,5,13,1,29.4,56.0,1288.0,513.7
6,5,14,1,31.0,53.0,1264.0,514.9
6,5,15,1,32.1,47.0,1285.0,516.0
6,5,16,1,31.2,46.0,1247.0,517.2
6,5,17,1,31.3,55.0,1285.0,518.3
6,5,18,1,28.6,65.0,1251.0,519.5
6,5,19,1,27.1,72.0,1154.0,520.6
6,5,20,1,25.0,80.0,1120.0,521.6
6,5,21,1,23.8,86.0,1090.0,522.6
6,5,22,1,22.6,90.0,1062.0,523.6
6,5,23,1,22.3,88.0,1050.0,524.5
6,6,0,0,21.9,92.0,1029.0,525.5
6,6,1,0,22.0,90.0,1071.0,526.4
6,6,2,0,21.8,92.0,1019.0,527.3
6,6,3,0,21.4,95.0,984.0,528.2
6,6,4,0,20.7,96.0,996.0,529.0
6,6,6,0,21.1,96.0,919.0,530.8
6,6,7,0,21.8,95.0,996.0,531.6
6,6,8,0,23.1,91.0,1024.0,532.4
6,6,9,0,24.1,84.0,988.0,533.3
6,6,10,0,25.1,81.0,1006.0,534.2
6,6,11,0,27.2,73.0,1061.0,535.0
6,6,12,0,28.4,68.0,1087.0,535.9
6,6,13,0,29.4,63.0,1057.0,536.9
6,6,14,0,29.7,57.0,1069.0,537.8
6,6,15,0,29.4,59.0,1070.0,538.8
6,6,16,0,29.0,61.0,1091.0,539.7
6,6,17,0,26.4,72.0,1060.0,540.7
6,6,18,0,24.8,77.0,1062.0,541.6
6,6,19,0,23.5,81.0,1069.0,542.6
6,6,20,0,23.1,82.0,1073.0,543.5
6,6,21,0,20.9,97.0,1075.0,544.5
6,6,22,0,21.6,95.0,1068.0,545.4
6,6,23,0,21.5,96.0,1070.0,546.4
6,7,0,0,21.5,95.0,1044.0,547.4
6,7,1,0,21.1,94.0,1052.0,548.3
6,7,2,0,20.8,93.0,989.0,549.2
