month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,2667.9,872.612
6,1,2,1,19.2,94.0,2612.1,875.152
6,1,3,1,19.1,96.0,2574.6,877.65
6,1,4,1,18.6,98.0,2521.0,880.126
6,1,5,1,18.6,97.0,2531.6,882.565
6,1,6,1,18.7,96.0,2533.0,884.925
6,1,7,1,18.9,95.0,2589.7,887.307
6,1,8,1,19.6,91.0,3008.3,889.779
6,1,9,1,20.1,88.0,3231.8,892.52
6,1,10,1,20.9,78.0,3280.2,895.704
6,1,11,1,23.1,64.0,3297.5,898.733
6,1,12,1,23.5,52.0,3275.9,901.766
6,1,13,1,25.2,43.0,3291.4,904.729
6,1,14,1,25.5,39.0,3320.2,907.802
6,1,15,1,25.9,33.0,3308.4,910.896
6,1,16,1,25.4,27.0,3308.4,913.98
6,1,17,1,24.9,28.0,3309.6,917.053
6,1,18,1,24.5,25.0,3102.9,920.119
6,1,19,1,22.7,43.0,2930.1,923.028
6,1,20,1,21.0,47.0,2970.6,925.839
6,1,21,1,19.4,56.0,2924.6,928.63
6,1,22,1,18.7,58.0,2853.1,931.373
6,1,23,1,18.3,64.0,2802.3,934.045
6,2,0,1,17.6,69.0,2652.0,936.688
6,2,2,1,16.2,69.0,2496.0,941.688
6,2,3,1,15.5,71.0,2526.7,944.083
6,2,4,1,14.9,87.0,2526.7,946.439
6,2,5,1,14.4,92.0,2493.3,948.771
6,2,6,1,14.8,90.0,2473.3,951.052
6,2,7,1,15.6,82.0,2561.7,953.34
6,2,8,1,17.4,68.0,2927.4,955.689
6,2,9,1,20.2,53.0,3030.6,958.254
6,2,10,1,22.1,41.0,3157.6,961.091
6,2,11,1,25.6,36.0,3186.4,964.035
6,2,12,1,26.3,31.0,3089.6,966.993
6,2,13,1,26.6,24.0,3362.8,969.903
6,2,14,1,27.2,24.0,3381.3,973.053
6,2,15,1,27.6,28.0,3468.5,976.282
6,2,16,1,26.7,36.0,3466.6,979.516
6,2,17,1,26.0,49.0,3493.6,982.797
6,2,18,1,24.7,53.0,3330.2,986.136
6,2,19,1,23.3,61.0,3236.2,989.308
6,2,20,1,22.3,72.0,3165.0,992.346
6,2,21,1,21.2,79.0,3167.6,995.382
6,2,22,1,20.3,83.0,2977.0,998.351
6,2,23,1,19.7,87.0,2898.1,1.197
6,3,0,1,19.9,85.0,2921.0,3.974
6,3,1,1,19.8,83.0,2805.7,6.706
6,3,3,1,19.9,84.0,2651.9,11.962
6,3,4,1,18.8,93.0,2600.8,14.481
6,3,5,1,18.3,96.0,2666.1,16.978
6,3,6,1,18.7,96.0,2661.1,19.465
6,3,7,1,19.4,95.0,2684.3,21.939
6,3,8,1,20.2,92.0,3083.1,24.489
6,3,9,1,20.6,91.0,3350.5,27.391
6,3,10,1,21.6,86.0,3483.8,30.615
6,3,11,1,22.6,86.0,3534.1,33.967
6,3,12,1,24.6,80.0,3458.6,37.307
6,3,13,1,24.8,75.0,3711.9,40.626
6,3,14,1,25.6,74.0,3683.8,44.151
6,3,15,1,26.7,66.0,3787.2,47.659
6,3,16,1,27.9,65.0,3724.0,51.267
6,3,17,1,27.4,60.0,3714.1,54.849
6,3,18,1,25.4,73.0,3702.9,58.435
6,3,19,1,24.2,80.0,3368.5,61.867
6,3,20,1,24.0,77.0,3394.2,65.129
6,3,21,1,23.8,81.0,3183.2,68.349
6,3,22,1,23.2,88.0,3129.9,71.41
6,3,23,1,22.5,94.0,3059.5,74.405
6,4,0,1,21.9,96.0,2980.6,77.33
6,4,1,1,21.8,96.0,2913.4,80.193
6,4,2,1,21.5,95.0,2849.5,82.962
6,5,5,1,20.6,98.0,2684.0,167.073
6,5,6,1,20.3,98.0,2616.6,169.621
6,5,7,1,20.8,97.0,2781.0,172.132
6,5,8,1,22.3,94.0,3333.9,174.786
6,5,9,1,23.9,85.0,3476.2,177.736
6,5,10,1,25.4,81.0,3689.5,181.077
6,5,11,1,27.2,70.0,3764.5,184.602
6,5,12,1,28.7,60.0,3803.0,188.215
6,5,13,1,29.4,56.0,3963.8,191.806
6,5,14,1,31.0,53.0,3991.7,195.539
6,5,15,1,32.1,47.0,4071.2,199.355
6,5,16,1,31.2,46.0,3926.3,203.245
6,5,17,1,31.3,55.0,3906.1,207.012
6,5,18,1,28.6,65.0,3739.0,210.761
6,5,19,1,27.1,72.0,3373.8,214.269
6,5,20,1,25.0,80.0,3378.0,217.505
6,5,21,1,23.8,86.0,3203.2,220.68
6,5,22,1,22.6,90.0,3120.8,223.744
6,5,23,1,22.3,88.0,3059.3,226.72
6,6,0,0,21.9,92.0,2904.1,229.582
6,6,1,0,22.0,90.0,2845.5,232.353
6,6,2,0,21.8,92.0,2775.4,235.021
6,6,3,0,21.4,95.0,2669.7,237.647
6,6,4,0,20.7,96.0,2699.0,240.206
