month,date,time,day,temp,humid,active_power,active_energy
7,11,2,0,22.4,97.0,80.0,576.0
7,11,3,0,22.4,97.0,64.0,576.0
7,11,4,0,22.0,99.0,78.0,576.1
7,11,5,0,22.2,99.0,60.0,576.1
7,11,6,0,22.5,98.0,61.0,576.2
7,11,7,0,22.6,98.0,81.0,576.2
7,11,8,0,23.0,98.0,82.0,576.3
7,11,9,0,23.6,96.0,101.0,576.4
7,11,10,0,25.0,91.0,89.0,576.4
7,11,11,0,26.7,79.0,105.0,576.5
7,11,12,0,26.9,74.0,107.0,576.6
7,11,13,0,28.0,75.0,113.0,576.7
7,11,14,0,27.4,78.0,112.0,576.8
7,11,15,0,27.7,77.0,107.0,576.8
7,11,16,0,27.7,75.0,111.0,576.9
7,11,17,0,27.8,81.0,110.0,577.0
7,11,18,0,27.2,81.0,98.0,577.1
7,11,19,0,26.7,82.0,98.0,577.2
7,11,20,0,25.4,89.0,94.0,577.2
7,11,21,0,25.1,94.0,99.0,577.3
7,11,22,0,24.7,94.0,92.0,577.4
7,11,23,0,24.8,93.0,104.0,577.5
7,12,0,0,24.1,88.0,98.0,577.5
7,12,1,0,23.7,86.0,79.0,577.6
7,12,3,0,23.3,85.0,73.0,577.7
7,12,4,0,23.2,91.0,69.0,577.8
7,12,5,0,23.3,87.0,71.0,577.8
7,12,6,0,23.1,89.0,79.0,577.9
7,12,7,0,23.0,91.0,73.0,577.9
7,12,8,0,23.4,90.0,94.0,578.0
7,12,9,0,23.6,89.0,85.0,578.1
7,12,10,0,23.2,94.0,87.0,578.1
7,12,11,0,22.3,95.0,86.0,578.2
7,12,12,0,21.9,98.0,97.0,578.3
7,12,13,0,22.6,98.0,96.0,578.3
7,12,14,0,21.6,98.0,82.0,578.4
7,12,15,0,21.4,99.0,100.0,578.5
7,12,16,0,20.9,99.0,101.0,578.6
7,12,17,0,20.8,99.0,93.0,578.6
7,12,18,0,20.9,99.0,108.0,578.7
7,12,19,0,20.2,99.0,86.0,578.8
7,12,20,0,20.4,98.0,88.0,578.8
7,12,21,0,20.3,98.0,93.0,578.9
7,12,22,0,21.0,96.0,92.0,579.0
7,12,23,0,21.0,96.0,85.0,579.1
7,13,0,1,20.3,98.0,84.0,579.1
7,13,1,1,20.5,99.0,82.0,579.2
