month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,340.0,642.2
6,1,2,1,19.2,94.0,335.0,642.4
6,1,3,1,19.1,96.0,333.0,642.7
6,1,4,1,18.6,98.0,322.0,643.0
6,1,5,1,18.6,97.0,317.0,643.3
6,1,6,1,18.7,96.0,316.0,643.5
6,1,7,1,18.9,95.0,314.0,643.8
6,1,8,1,19.6,91.0,342.0,644.1
6,1,9,1,20.1,88.0,346.0,644.4
6,1,10,1,20.9,78.0,378.0,644.7
6,1,11,1,23.1,64.0,373.0,645.0
6,1,12,1,23.5,52.0,396.0,645.3
6,1,13,1,25.2,43.0,388.0,645.7
6,1,14,1,25.5,39.0,387.0,646.0
6,1,15,1,25.9,33.0,385.0,646.3
6,1,16,1,25.4,27.0,386.0,646.7
6,1,17,1,24.9,28.0,388.0,647.0
6,1,18,1,24.5,25.0,365.0,647.4
6,1,19,1,22.7,43.0,377.0,647.7
6,1,20,1,21.0,47.0,357.0,648.0
6,1,21,1,19.4,56.0,347.0,648.3
6,1,22,1,18.7,58.0,342.0,648.6
6,1,23,1,18.3,64.0,338.0,648.9
6,2,0,1,17.6,69.0,324.0,649.2
6,2,2,1,16.2,69.0,306.0,649.8
6,2,3,1,15.5,71.0,316.0,650.0
6,2,4,1,14.9,87.0,306.0,650.3
6,2,5,1,14.4,92.0,300.0,650.6
6,2,6,1,14.8,90.0,313.0,650.8
6,2,7,1,15.6,82.0,319.0,651.1
6,2,8,1,17.4,68.0,314.0,651.4
6,2,9,1,20.2,53.0,341.0,651.6
6,2,10,1,22.1,41.0,364.0,651.9
6,2,11,1,25.6,36.0,364.0,652.2
6,2,12,1,26.3,31.0,369.0,652.6
6,2,13,1,26.6,24.0,377.0,652.9
6,2,14,1,27.2,24.0,385.0,653.2
6,2,15,1,27.6,28.0,388.0,653.6
6,2,16,1,26.7,36.0,386.0,653.9
6,2,17,1,26.0,49.0,389.0,654.3
6,2,18,1,24.7,53.0,386.0,654.6
6,2,19,1,23.3,61.0,376.0,654.9
6,2,20,1,22.3,72.0,367.0,655.3
6,2,21,1,21.2,79.0,369.0,655.6
6,2,22,1,20.3,83.0,378.0,655.9
6,2,23,1,19.7,87.0,373.0,656.2
6,3,0,1,19.9,85.0,356.0,656.5
6,3,1,1,19.8,83.0,367.0,656.8
6,3,3,1,19.9,84.0,348.0,657.4
6,3,4,1,18.8,93.0,341.0,657.7
6,3,5,1,18.3,96.0,330.0,658.0
6,3,6,1,18.7,96.0,338.0,658.3
6,3,7,1,19.4,95.0,333.0,658.6
6,3,8,1,20.2,92.0,338.0,658.9
6,3,9,1,20.6,91.0,379.0,659.1
6,3,10,1,21.6,86.0,380.0,659.5
6,3,11,1,22.6,86.0,382.0,659.8
6,3,12,1,24.6,80.0,391.0,660.1
6,3,13,1,24.8,75.0,406.0,660.5
6,3,14,1,25.6,74.0,440.0,660.8
6,3,15,1,26.7,66.0,414.0,661.2
6,3,16,1,27.9,65.0,422.0,661.6
6,3,17,1,27.4,60.0,420.0,661.9
6,3,18,1,25.4,73.0,395.0,662.3
6,3,19,1,24.2,80.0,393.0,662.6
6,3,20,1,24.0,77.0,399.0,663.0
6,3,21,1,23.8,81.0,380.0,663.3
6,3,22,1,23.2,88.0,393.0,663.7
6,3,23,1,22.5,94.0,392.0,664.0
6,4,0,1,21.9,96.0,371.0,664.3
6,4,1,1,21.8,96.0,352.0,664.6
6,4,2,1,21.5,95.0,358.0,664.9
6,5,5,1,20.6,98.0,347.0,674.0
6,5,6,1,20.3,98.0,332.0,674.3
6,5,7,1,20.8,97.0,352.0,674.6
6,5,8,1,22.3,94.0,377.0,674.9
6,5,9,1,23.9,85.0,382.0,675.2
6,5,10,1,25.4,81.0,414.0,675.6
6,5,11,1,27.2,70.0,422.0,675.9
6,5,12,1,28.7,60.0,428.0,676.3
6,5,13,1,29.4,56.0,430.0,676.7
6,5,14,1,31.0,53.0,485.0,677.1
6,5,15,1,32.1,47.0,468.0,677.5
6,5,16,1,31.2,46.0,443.0,677.9
6,5,17,1,31.3,55.0,440.0,678.3
6,5,18,1,28.6,65.0,415.0,678.7
6,5,19,1,27.1,72.0,416.0,679.0
6,5,20,1,25.0,80.0,404.0,679.4
6,5,21,1,23.8,86.0,383.0,679.7
6,5,22,1,22.6,90.0,381.0,680.1
6,5,23,1,22.3,88.0,380.0,680.4
6,6,0,0,21.9,92.0,365.0,680.8
6,6,1,0,22.0,90.0,390.0,681.1
