month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,97.0,455.9
6,1,2,1,19.2,94.0,96.0,456.0
6,1,3,1,19.1,96.0,90.0,456.1
6,1,4,1,18.6,98.0,86.0,456.2
6,1,5,1,18.6,97.0,86.0,456.2
6,1,6,1,18.7,96.0,85.0,456.3
6,1,7,1,18.9,95.0,96.0,456.4
6,1,8,1,19.6,91.0,122.0,456.5
6,1,9,1,20.1,88.0,148.0,456.6
6,1,10,1,20.9,78.0,151.0,456.7
6,1,11,1,23.1,64.0,153.0,456.9
6,1,12,1,23.5,52.0,149.0,457.0
6,1,13,1,25.2,43.0,171.0,457.1
6,1,14,1,25.5,39.0,178.0,457.3
6,1,15,1,25.9,33.0,174.0,457.5
6,1,16,1,25.4,27.0,171.0,457.6
6,1,17,1,24.9,28.0,168.0,457.8
6,1,18,1,24.5,25.0,156.0,457.9
6,1,19,1,22.7,43.0,127.0,458.1
6,1,20,1,21.0,47.0,118.0,458.2
6,1,21,1,19.4,56.0,124.0,458.3
6,1,22,1,18.7,58.0,115.0,458.4
6,1,23,1,18.3,64.0,101.0,458.5
6,2,0,1,17.6,69.0,99.0,458.6
6,2,2,1,16.2,69.0,87.0,458.8
6,2,3,1,15.5,71.0,86.0,458.9
6,2,4,1,14.9,87.0,82.0,458.9
6,2,5,1,14.4,92.0,82.0,459.0
6,2,6,1,14.8,90.0,82.0,459.1
6,2,7,1,15.6,82.0,87.0,459.2
6,2,8,1,17.4,68.0,130.0,459.2
6,2,9,1,20.2,53.0,140.0,459.3
6,2,10,1,22.1,41.0,153.0,459.5
6,2,11,1,25.6,36.0,160.0,459.6
6,2,12,1,26.3,31.0,160.0,459.8
6,2,13,1,26.6,24.0,207.0,459.9
6,2,14,1,27.2,24.0,186.0,460.1
6,2,15,1,27.6,28.0,187.0,460.3
6,2,16,1,26.7,36.0,195.0,460.4
6,2,17,1,26.0,49.0,182.0,460.6
6,2,18,1,24.7,53.0,147.0,460.8
6,2,19,1,23.3,61.0,134.0,460.9
6,2,20,1,22.3,72.0,124.0,461.0
6,2,21,1,21.2,79.0,127.0,461.1
6,2,22,1,20.3,83.0,120.0,461.2
6,2,23,1,19.7,87.0,112.0,461.4
6,3,0,1,19.9,85.0,103.0,461.5
6,3,1,1,19.8,83.0,108.0,461.6
6,3,3,1,19.9,84.0,94.0,461.7
6,3,4,1,18.8,93.0,95.0,461.8
6,3,5,1,18.3,96.0,95.0,461.9
6,3,6,1,18.7,96.0,89.0,462.0
6,3,7,1,19.4,95.0,98.0,462.1
6,3,8,1,20.2,92.0,132.0,462.2
6,3,9,1,20.6,91.0,152.0,462.3
6,3,10,1,21.6,86.0,159.0,462.4
6,3,11,1,22.6,86.0,162.0,462.6
6,3,12,1,24.6,80.0,157.0,462.7
6,3,13,1,24.8,75.0,194.0,462.9
6,3,14,1,25.6,74.0,200.0,463.0
6,3,15,1,26.7,66.0,192.0,463.2
6,3,16,1,27.9,65.0,192.0,463.4
6,3,17,1,27.4,60.0,195.0,463.6
6,3,18,1,25.4,73.0,166.0,463.8
6,3,19,1,24.2,80.0,136.0,463.9
6,3,20,1,24.0,77.0,126.0,464.0
6,3,21,1,23.8,81.0,124.0,464.1
6,3,22,1,23.2,88.0,127.0,464.3
6,3,23,1,22.5,94.0,117.0,464.4
6,4,0,1,21.9,96.0,108.0,464.5
6,4,1,1,21.8,96.0,104.0,464.6
6,4,2,1,21.5,95.0,100.0,464.7
6,5,5,1,20.6,98.0,87.0,468.1
6,5,6,1,20.3,98.0,87.0,468.1
6,5,7,1,20.8,97.0,95.0,468.2
6,5,8,1,22.3,94.0,149.0,468.3
6,5,9,1,23.9,85.0,173.0,468.4
6,5,10,1,25.4,81.0,168.0,468.6
6,5,11,1,27.2,70.0,176.0,468.7
6,5,12,1,28.7,60.0,183.0,468.9
6,5,13,1,29.4,56.0,210.0,469.1
6,5,14,1,31.0,53.0,218.0,469.3
6,5,15,1,32.1,47.0,207.0,469.5
6,5,16,1,31.2,46.0,190.0,469.6
6,5,17,1,31.3,55.0,172.0,469.8
6,5,18,1,28.6,65.0,152.0,470.0
6,5,19,1,27.1,72.0,111.0,470.1
6,5,20,1,25.0,80.0,107.0,470.2
6,5,21,1,23.8,86.0,113.0,470.3
6,5,22,1,22.6,90.0,112.0,470.4
6,5,23,1,22.3,88.0,101.0,470.5
6,6,0,0,21.9,92.0,89.0,470.6
6,6,1,0,22.0,90.0,81.0,470.7
6,6,2,0,21.8,92.0,81.0,470.8
6,6,3,0,21.4,95.0,81.0,470.8
6,6,4,0,20.7,96.0,80.0,470.9
6,6,6,0,21.1,96.0,77.0,471.1
6,6,7,0,21.8,95.0,74.0,471.1
6,6,8,0,23.1,91.0,78.0,471.2
6,6,9,0,24.1,84.0,82.0,471.3
6,6,10,0,25.1,81.0,87.0,471.3
6,6,11,0,27.2,73.0,95.0,471.4
6,6,12,0,28.4,68.0,102.0,471.5
6,6,13,0,29.4,63.0,113.0,471.6
6,6,14,0,29.7,57.0,123.0,471.7
6,6,15,0,29.4,59.0,119.0,471.8
6,6,16,0,29.0,61.0,117.0,471.9
6,6,17,0,26.4,72.0,113.0,472.0
6,6,18,0,24.8,77.0,108.0,472.1
6,6,19,0,23.5,81.0,103.0,472.2
6,6,20,0,23.1,82.0,97.0,472.3
6,6,21,0,20.9,97.0,95.0,472.4
6,6,22,0,21.6,95.0,95.0,472.5
6,6,23,0,21.5,96.0,93.0,472.6
6,7,0,0,21.5,95.0,88.0,472.7
6,7,1,0,21.1,94.0,86.0,472.7
6,7,2,0,20.8,93.0,77.0,472.8
6,7,3,0,20.4,95.0,75.0,472.9
6,7,4,0,20.3,95.0,73.0,473.0
6,7,5,0,19.9,95.0,73.0,473.0
6,7,7,0,21.1,94.0,75.0,473.2
6,7,8,0,22.0,89.0,78.0,473.2
6,7,9,0,23.2,81.0,79.0,473.3
6,7,10,0,25.2,55.0,82.0,473.4
6,7,11,0,25.9,55.0,89.0,473.5
6,7,12,0,26.8,52.0,87.0,473.5
6,7,13,0,29.1,51.0,103.0,473.6
6,7,14,0,29.3,54.0,119.0,473.7
6,7,15,0,29.5,47.0,120.0,473.8
6,7,16,0,30.7,46.0,120.0,473.9
6,7,17,0,28.5,50.0,119.0,474.0
6,7,18,0,28.4,55.0,118.0,474.1
6,7,19,0,26.5,62.0,111.0,474.2
6,7,20,0,24.7,70.0,102.0,474.3
6,7,21,0,23.6,76.0,101.0,474.4
6,7,22,0,23.1,75.0,99.0,474.5
6,7,23,0,22.7,77.0,94.0,474.6
6,8,0,1,22.1,69.0,95.0,474.7
6,8,1,1,21.7,86.0,83.0,474.8
6,8,2,1,21.3,91.0,84.0,474.9
6,8,3,1,20.5,86.0,82.0,474.9
6,8,4,1,20.5,92.0,86.0,475.0
6,8,5,1,20.3,92.0,76.0,475.1
6,8,6,1,19.7,96.0,80.0,475.2
6,9,9,1,27.0,45.0,196.0,478.8
6,9,10,1,28.7,43.0,222.0,478.9
6,9,11,1,30.1,40.0,224.0,479.1
6,9,12,1,30.9,40.0,235.0,479.3
6,9,13,1,32.0,39.0,237.0,479.5
6,9,14,1,32.7,39.0,246.0,479.8
6,9,15,1,32.3,40.0,237.0,480.0
6,9,16,1,32.1,44.0,231.0,480.2
6,9,17,1,30.1,49.0,233.0,480.4
6,9,18,1,29.9,51.0,188.0,480.6
6,9,19,1,28.1,56.0,152.0,480.8
6,9,20,1,27.1,59.0,145.0,480.9
6,9,21,1,26.5,63.0,139.0,481.1
6,9,22,1,26.2,65.0,143.0,481.2
6,9,23,1,26.0,67.0,131.0,481.3
6,10,0,1,25.1,72.0,122.0,481.4
6,10,1,1,24.4,74.0,117.0,481.5
6,10,2,1,24.5,75.0,105.0,481.6
6,10,3,1,24.2,76.0,96.0,481.7
6,10,4,1,23.3,81.0,95.0,481.8
6,10,5,1,22.7,85.0,95.0,481.9
6,10,6,1,22.6,85.0,100.0,482.0
6,10,7,1,23.2,84.0,109.0,482.1
6,10,8,1,25.8,70.0,175.0,482.2
6,11,11,1,24.9,94.0,207.0,486.2
6,11,12,1,26.5,88.0,208.0,486.3
6,11,13,1,26.1,88.0,225.0,486.5
6,11,14,1,26.5,88.0,239.0,486.7
6,11,15,1,28.6,81.0,234.0,486.9
6,11,16,1,30.6,63.0,228.0,487.2
6,11,17,1,29.7,70.0,228.0,487.4
6,11,18,1,29.0,73.0,184.0,487.6
6,11,19,1,28.5,76.0,152.0,487.7
6,11,20,1,27.1,87.0,150.0,487.9
6,11,21,1,26.0,90.0,147.0,488.0
6,11,22,1,25.2,92.0,141.0,488.2
6,11,23,1,24.7,92.0,126.0,488.3
6,12,0,1,24.1,93.0,115.0,488.4
6,12,1,1,23.6,94.0,112.0,488.5
6,12,2,1,23.4,96.0,107.0,488.6
6,12,3,1,23.5,96.0,105.0,488.7
6,12,4,1,23.7,95.0,102.0,488.8
6,12,5,1,23.4,96.0,97.0,488.9
6,12,6,1,23.3,96.0,99.0,489.0
6,12,7,1,23.5,96.0,113.0,489.0
6,12,8,1,24.1,95.0,161.0,489.1
6,12,9,1,25.6,89.0,218.0,489.3
6,12,10,1,25.7,90.0,213.0,489.5
6,12,12,1,27.6,76.0,205.0,489.8
6,12,13,1,28.5,75.0,242.0,490.0
6,12,14,1,30.6,60.0,241.0,490.2
6,12,15,1,30.5,59.0,232.0,490.5
6,12,16,1,29.3,64.0,218.0,490.7
6,12,17,1,28.0,68.0,204.0,490.9
6,12,18,1,25.9,83.0,160.0,491.1
6,12,19,1,24.4,94.0,123.0,491.2
6,12,20,1,23.9,96.0,121.0,491.3
6,12,21,1,24.1,95.0,117.0,491.4
6,12,22,1,23.6,98.0,116.0,491.5
6,12,23,1,22.7,99.0,106.0,491.6
6,13,0,0,22.7,99.0,104.0,491.7
6,13,1,0,22.7,99.0,100.0,491.8
6,13,2,0,22.6,99.0,104.0,491.9
6,13,3,0,22.2,99.0,102.0,492.0
6,13,4,0,22.0,99.0,92.0,492.1
6,13,5,0,22.0,99.0,94.0,492.2
6,13,6,0,22.2,99.0,91.0,492.3
6,13,7,0,22.6,99.0,85.0,492.3
6,13,8,0,22.9,99.0,110.0,492.4
6,13,9,0,23.1,98.0,110.0,492.5
6,13,10,0,24.1,97.0,114.0,492.6
6,13,11,0,25.7,92.0,121.0,492.7
6,13,13,0,25.7,92.0,127.0,492.9
6,13,14,0,26.4,87.0,142.0,493.1
6,13,15,0,25.9,93.0,152.0,493.2
6,13,16,0,25.2,95.0,150.0,493.3
6,13,17,0,25.7,94.0,123.0,493.5
6,13,18,0,25.0,95.0,114.0,493.6
6,13,19,0,24.9,95.0,114.0,493.7
6,13,20,0,23.4,99.0,116.0,493.8
6,13,21,0,23.1,99.0,116.0,493.9
6,13,22,0,23.2,99.0,110.0,494.0
6,13,23,0,23.4,99.0,116.0,494.1
6,14,0,0,23.2,99.0,107.0,494.2
6,14,1,0,23.2,99.0,106.0,494.3
6,14,2,0,23.2,99.0,102.0,494.4
6,14,3,0,23.2,99.0,96.0,494.5
6,14,4,0,23.0,99.0,95.0,494.5
6,14,5,0,22.9,99.0,94.0,494.6
6,14,6,0,22.9,99.0,92.0,494.7
6,14,7,0,23.0,99.0,94.0,494.8
6,14,8,0,23.2,99.0,92.0,494.9
6,14,9,0,22.9,99.0,99.0,495.0
6,14,10,0,22.9,99.0,95.0,495.0
6,14,11,0,22.9,99.0,103.0,495.1
6,14,12,0,23.1,99.0,107.0,495.2
6,15,15,1,29.4,43.0,212.0,498.3
6,15,16,1,29.2,51.0,202.0,498.5
6,15,17,1,27.4,50.0,200.0,498.7
6,15,18,1,27.0,50.0,156.0,498.9
6,15,19,1,25.3,53.0,136.0,499.0
6,15,20,1,23.8,55.0,125.0,499.2
6,15,21,1,22.6,68.0,124.0,499.3
6,15,22,1,22.0,74.0,117.0,499.4
6,15,23,1,22.1,64.0,117.0,499.5
6,16,0,1,21.2,71.0,110.0,499.6
6,16,1,1,20.9,74.0,107.0,499.7
6,16,2,1,20.4,78.0,97.0,499.8
6,16,3,1,20.4,78.0,99.0,499.9
6,16,4,1,19.9,84.0,95.0,500.0
6,16,5,1,19.2,89.0,90.0,500.0
6,16,6,1,19.3,90.0,89.0,500.1
6,16,7,1,19.9,92.0,98.0,500.2
6,16,8,1,21.1,91.0,139.0,500.3
6,16,9,1,22.5,84.0,188.0,500.4
6,16,10,1,24.0,67.0,185.0,500.6
6,16,11,1,25.2,64.0,192.0,500.7
6,16,12,1,26.7,55.0,173.0,500.9
6,16,13,1,28.1,48.0,199.0,501.1
6,16,14,1,28.0,52.0,208.0,501.3
6,16,16,1,29.5,41.0,202.0,501.6
6,16,17,1,28.7,35.0,195.0,501.8
6,16,18,1,28.4,37.0,164.0,502.0
6,16,19,1,26.3,45.0,141.0,502.1
6,16,20,1,25.1,52.0,130.0,502.2
6,16,21,1,23.6,61.0,127.0,502.4
6,16,22,1,23.1,65.0,125.0,502.5
6,16,23,1,22.8,70.0,115.0,502.6
6,17,0,1,22.2,77.0,110.0,502.7
6,17,1,1,21.6,83.0,110.0,502.8
6,17,2,1,21.2,85.0,104.0,502.9
6,17,3,1,20.6,90.0,106.0,503.0
6,17,4,1,20.6,87.0,97.0,503.1
6,17,5,1,20.2,90.0,95.0,503.2
6,17,6,1,20.1,92.0,89.0,503.2
6,17,7,1,20.7,89.0,95.0,503.3
6,17,8,1,22.3,72.0,141.0,503.4
6,17,9,1,22.9,73.0,178.0,503.5
6,17,10,1,23.3,68.0,176.0,503.7
6,17,11,1,25.9,62.0,194.0,503.8
6,17,12,1,26.6,55.0,182.0,504.0
6,17,13,1,26.7,60.0,190.0,504.2
6,17,14,1,25.5,61.0,199.0,504.3
6,17,15,1,25.3,62.0,196.0,504.5
6,17,17,1,24.5,73.0,177.0,504.9
6,17,18,1,23.2,79.0,143.0,505.0
6,17,19,1,22.7,78.0,121.0,505.1
6,17,20,1,22.0,82.0,116.0,505.3
6,17,21,1,21.3,84.0,119.0,505.4
6,17,22,1,19.5,94.0,108.0,505.5
6,17,23,1,18.3,95.0,113.0,505.6
6,18,0,1,17.5,96.0,99.0,505.7
6,18,1,1,17.4,98.0,98.0,505.7
6,18,2,1,18.0,99.0,102.0,505.8
