month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,388.0,64.9
6,1,2,1,19.2,94.0,360.0,65.2
6,1,3,1,19.1,96.0,374.0,65.5
6,1,4,1,18.6,98.0,357.0,65.9
6,1,5,1,18.6,97.0,339.0,66.2
6,1,6,1,18.7,96.0,353.0,66.5
6,1,7,1,18.9,95.0,431.0,66.9
6,1,8,1,19.6,91.0,582.0,67.3
6,1,9,1,20.1,88.0,640.0,67.7
6,1,10,1,20.9,78.0,638.0,68.3
6,1,11,1,23.1,64.0,671.0,68.9
6,1,12,1,23.5,52.0,631.0,69.6
6,1,13,1,25.2,43.0,631.0,70.2
6,1,14,1,25.5,39.0,631.0,70.8
6,1,15,1,25.9,33.0,626.0,71.4
6,1,16,1,25.4,27.0,619.0,71.9
6,1,17,1,24.9,28.0,608.0,72.5
6,1,18,1,24.5,25.0,593.0,73.1
6,1,19,1,22.7,43.0,492.0,73.6
6,1,20,1,21.0,47.0,464.0,74.1
6,1,21,1,19.4,56.0,424.0,74.5
6,1,22,1,18.7,58.0,430.0,74.9
6,1,23,1,18.3,64.0,409.0,75.3
6,2,0,1,17.6,69.0,404.0,75.7
6,2,2,1,16.2,69.0,357.0,76.4
6,2,3,1,15.5,71.0,348.0,76.7
6,2,4,1,14.9,87.0,349.0,77.1
6,2,5,1,14.4,92.0,332.0,77.4
6,2,6,1,14.8,90.0,364.0,77.7
6,2,7,1,15.6,82.0,432.0,78.0
6,2,8,1,17.4,68.0,573.0,78.4
6,2,9,1,20.2,53.0,624.0,78.9
6,2,10,1,22.1,41.0,636.0,79.5
6,2,11,1,25.6,36.0,632.0,80.1
6,2,12,1,26.3,31.0,622.0,80.7
6,2,13,1,26.6,24.0,631.0,81.2
6,2,14,1,27.2,24.0,656.0,81.8
6,2,15,1,27.6,28.0,627.0,82.4
6,2,16,1,26.7,36.0,633.0,83.0
6,2,17,1,26.0,49.0,634.0,83.6
6,2,18,1,24.7,53.0,586.0,84.2
6,2,19,1,23.3,61.0,500.0,84.8
6,2,20,1,22.3,72.0,476.0,85.2
6,2,21,1,21.2,79.0,447.0,85.7
6,2,22,1,20.3,83.0,444.0,86.1
6,2,23,1,19.7,87.0,440.0,86.5
6,3,0,1,19.9,85.0,405.0,86.9
6,3,1,1,19.8,83.0,394.0,87.2
6,3,3,1,19.9,84.0,377.0,88.0
6,3,4,1,18.8,93.0,375.0,88.3
6,3,5,1,18.3,96.0,372.0,88.7
6,3,6,1,18.7,96.0,383.0,89.0
6,3,7,1,19.4,95.0,455.0,89.4
6,3,8,1,20.2,92.0,613.0,89.8
6,3,9,1,20.6,91.0,644.0,90.3
6,3,10,1,21.6,86.0,626.0,90.9
6,3,11,1,22.6,86.0,639.0,91.5
6,3,12,1,24.6,80.0,651.0,92.1
6,3,13,1,24.8,75.0,645.0,92.7
6,3,14,1,25.6,74.0,648.0,93.3
6,3,15,1,26.7,66.0,639.0,93.9
6,3,16,1,27.9,65.0,652.0,94.5
6,3,17,1,27.4,60.0,635.0,95.1
6,3,18,1,25.4,73.0,645.0,95.8
6,3,19,1,24.2,80.0,521.0,96.3
6,3,20,1,24.0,77.0,489.0,96.8
6,3,21,1,23.8,81.0,437.0,97.2
6,3,22,1,23.2,88.0,435.0,97.7
6,3,23,1,22.5,94.0,437.0,98.1
6,4,0,1,21.9,96.0,417.0,98.5
6,4,1,1,21.8,96.0,396.0,98.9
6,4,2,1,21.5,95.0,395.0,99.2
6,5,5,1,20.6,98.0,376.0,112.3
6,5,6,1,20.3,98.0,386.0,112.7
6,5,7,1,20.8,97.0,455.0,113.1
6,5,8,1,22.3,94.0,582.0,113.5
6,5,9,1,23.9,85.0,650.0,114.0
6,5,10,1,25.4,81.0,652.0,114.6
6,5,11,1,27.2,70.0,679.0,115.2
6,5,12,1,28.7,60.0,682.0,115.8
6,5,13,1,29.4,56.0,674.0,116.5
6,5,14,1,31.0,53.0,657.0,117.1
6,5,15,1,32.1,47.0,659.0,117.7
6,5,16,1,31.2,46.0,642.0,118.4
6,5,17,1,31.3,55.0,609.0,119.0
6,5,18,1,28.6,65.0,611.0,119.5
6,5,19,1,27.1,72.0,513.0,120.1
6,5,20,1,25.0,80.0,488.0,120.5
6,5,21,1,23.8,86.0,460.0,121.0
6,5,22,1,22.6,90.0,442.0,121.4
6,5,23,1,22.3,88.0,422.0,121.8
6,6,0,0,21.9,92.0,424.0,122.2
6,6,1,0,22.0,90.0,386.0,122.6
6,6,2,0,21.8,92.0,381.0,123.0
6,6,3,0,21.4,95.0,366.0,123.3
6,6,4,0,20.7,96.0,359.0,123.7
6,6,6,0,21.1,96.0,353.0,124.4
6,6,7,0,21.8,95.0,379.0,124.7
6,6,8,0,23.1,91.0,424.0,125.1
6,6,9,0,24.1,84.0,438.0,125.5
6,6,10,0,25.1,81.0,451.0,125.9
6,6,11,0,27.2,73.0,469.0,126.3
6,6,12,0,28.4,68.0,477.0,126.7
6,6,13,0,29.4,63.0,478.0,127.2
6,6,14,0,29.7,57.0,491.0,127.6
6,6,15,0,29.4,59.0,481.0,128.1
6,6,16,0,29.0,61.0,515.0,128.6
