month,date,time,day,temp,humid,active_power,active_energy
6,1,1,1,19.3,93.0,1450.0,920.1
6,1,2,1,19.2,94.0,1427.0,921.5
6,1,3,1,19.1,96.0,1476.0,922.8
6,1,4,1,18.6,98.0,1411.0,924.2
6,1,5,1,18.6,97.0,1360.0,925.6
6,1,6,1,18.7,96.0,1380.0,926.9
6,1,7,1,18.9,95.0,1439.0,928.2
6,1,8,1,19.6,91.0,1617.0,929.5
6,1,9,1,20.1,88.0,1699.0,931.0
6,1,10,1,20.9,78.0,1663.0,932.6
6,1,11,1,23.1,64.0,1697.0,934.1
6,1,12,1,23.5,52.0,1696.0,935.6
6,1,13,1,25.2,43.0,1727.0,937.1
6,1,14,1,25.5,39.0,1658.0,938.7
6,1,15,1,25.9,33.0,1726.0,940.3
6,1,16,1,25.4,27.0,1734.0,941.9
6,1,17,1,24.9,28.0,1719.0,943.5
6,1,18,1,24.5,25.0,1595.0,945.2
6,1,19,1,22.7,43.0,1567.0,946.7
6,1,20,1,21.0,47.0,1623.0,948.2
6,1,21,1,19.4,56.0,1573.0,949.7
6,1,22,1,18.7,58.0,1553.0,951.2
6,1,23,1,18.3,64.0,1518.0,952.7
6,2,0,1,17.6,69.0,1425.0,954.1
6,2,2,1,16.2,69.0,1338.0,956.8
6,2,3,1,15.5,71.0,1399.0,958.1
6,2,4,1,14.9,87.0,1324.0,959.4
6,2,5,1,14.4,92.0,1282.0,960.6
6,2,6,1,14.8,90.0,1282.0,961.9
6,2,7,1,15.6,82.0,1284.0,963.1
6,2,8,1,17.4,68.0,1389.0,964.3
6,2,9,1,20.2,53.0,1520.0,965.6
6,2,10,1,22.1,41.0,1614.0,967.0
6,2,11,1,25.6,36.0,1620.0,968.5
6,2,12,1,26.3,31.0,1569.0,969.9
6,2,13,1,26.6,24.0,1748.0,971.4
6,2,14,1,27.2,24.0,1751.0,973.0
6,2,15,1,27.6,28.0,1851.0,974.7
6,2,16,1,26.7,36.0,1869.0,976.4
6,2,17,1,26.0,49.0,1811.0,978.2
6,2,18,1,24.7,53.0,1744.0,980.0
6,2,19,1,23.3,61.0,1712.0,981.6
6,2,20,1,22.3,72.0,1682.0,983.3
6,2,21,1,21.2,79.0,1749.0,984.9
6,2,22,1,20.3,83.0,1617.0,986.5
6,2,23,1,19.7,87.0,1572.0,988.1
6,3,0,1,19.9,85.0,1548.0,989.5
6,3,1,1,19.8,83.0,1554.0,991.0
6,3,3,1,19.9,84.0,1402.0,993.8
6,3,4,1,18.8,93.0,1412.0,995.2
6,3,5,1,18.3,96.0,1412.0,996.5
6,3,6,1,18.7,96.0,1400.0,997.8
